Temperature,Simulations,Return,Discounted Return,Map
1,47,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HFFF', 'FFFG']"
1,55,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFH', 'FFFG']"
1,89,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,42,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHHF', 'HHHG']"
1,71,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,93,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,30,0,1.0,0.8683052775100066,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,50,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,20,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,45,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,38,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,35,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9083329444789534,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,43,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.8400771692771434,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,27,0,1.0,0.9559328248389055,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,21,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,53,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,56,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,36,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,29,0,1.0,0.8657003616774767,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,20,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,87,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9165572373164391,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,21,0,1.0,0.8152123778407558,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,16,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,45,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,99,0,1.0,0.9416796087056153,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,44,0,1.0,0.8657003616774767,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,26,0,1.0,0.7746195551602378,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,74,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,96,0,1.0,0.8426049842298329,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,29,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,90,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,51,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,17,0,1.0,0.8426049842298329,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,42,0,1.0,0.9193151828650342,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,51,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,71,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,50,0,1.0,0.7699788094052729,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,87,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,21,0,1.0,0.803057341509771,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,33,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,41,0,1.0,0.78398512608332,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,63,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9165572373164391,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,51,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,90,0,1.0,0.9530650263643888,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,17,0,1.0,0.9276389118674717,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,75,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,41,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,35,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,88,0,1.0,0.8683052775100066,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,78,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,47,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,69,0,1.0,0.7562227231210928,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,20,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,62,0,1.0,0.8325391341551359,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9530650263643888,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,93,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,45,0,1.0,0.9083329444789534,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,22,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
