Temperature,Simulations,Return,Discounted Return,Map
1,2,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,86,0,1.0,0.9616943356035061,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,28,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,40,0,1.0,0.7699788094052729,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,80,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,28,0,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,22,0,1.0,0.9248559951318693,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,55,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,44,0,1.0,0.8476834558136123,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,87,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,82,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,36,0,1.0,0.8300415167526705,"['SFFH', 'HFFF', 'FHHF', 'FHHG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,77,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,36,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,92,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,16,0,1.0,0.8709180316048211,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,24,0,1.0,0.9001824484431542,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,73,0,1.0,0.7863441585589971,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,92,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,76,0,1.0,0.9473552137914398,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,80,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,30,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,31,0,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,45,0,1.0,0.8250687380258053,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,8,0,1.0,0.835044266956004,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,44,0,1.0,0.8300415167526705,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,93,0,1.0,0.8709180316048211,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,12,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,24,0,1.0,0.9388545698794984,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,71,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,15,0,1.0,0.8054737627981655,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,69,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,23,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,33,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,23,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,93,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,8,0,1.0,0.7449472384453084,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,46,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,18,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,90,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,73,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,50,0,1.0,0.857932408958235,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,100,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,41,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,43,0,1.0,0.860513950810667,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,69,0,1.0,0.747188804859888,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,71,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,97,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,11,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,22,0,1.0,0.8201257512162927,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,45,0,1.0,0.9248559951318693,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,17,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,21,0,1.0,0.7699788094052729,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,96,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,63,0,1.0,0.9248559951318693,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,82,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,41,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,48,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,87,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
