Temperature,Simulations,Return,Discounted Return,Map
1,26,0,1.0,0.8103284404851119,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,41,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,27,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,25,0,1.0,0.7722956964947572,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,66,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,71,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,88,0,1.0,0.90289112180858,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,63,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,16,0,1.0,0.8814479033836181,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,12,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.8502341582884777,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,79,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,95,0,1.0,0.8867604854519608,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,79,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,35,0,1.0,0.9445131481500655,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,65,0,1.0,0.884100203995605,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,67,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9304302024748964,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,53,0,1.0,0.7584982177744161,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.8400771692771434,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,89,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,32,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9445131481500655,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,94,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,70,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,89,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,48,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,95,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,19,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,53,0,1.0,0.8152123778407558,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,24,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,48,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,59,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,96,0,1.0,0.8250687380258053,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,17,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,32,0,1.0,0.9248559951318693,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,89,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,61,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.835044266956004,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,39,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,26,0,1.0,0.8867604854519608,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,60,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,68,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,83,0,1.0,0.776950406379376,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,33,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,25,0,1.0,0.8103284404851119,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,19,0,1.0,0.9083329444789534,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,20,0,1.0,0.7722956964947572,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,94,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,89,0,1.0,0.9276389118674717,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,84,0,1.0,0.93603800616986,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,96,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,56,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,81,0,1.0,0.8325391341551359,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,57,0,1.0,0.9416796087056153,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,41,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,24,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,48,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,31,0,1.0,0.9001824484431542,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
