Temperature,Simulations,Return,Discounted Return,Map
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,23,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,72,0,1.0,0.8631032605924442,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,31,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,8,0,1.0,0.9276389118674717,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,73,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,22,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,64,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.78398512608332,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,67,0,1.0,0.78398512608332,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,77,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,11,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,22,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,18,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,42,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.8275513922024125,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,22,0,1.0,0.8127667407072335,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,31,0,1.0,0.9276389118674717,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,86,0,1.0,0.8709180316048211,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,41,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,99,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,23,0,1.0,0.9220814271464737,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,45,0,1.0,0.9056079456455165,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,38,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,33,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,41,0,1.0,0.9001824484431542,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,100,0,1.0,0.9674905716180701,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,37,0,1.0,0.8275513922024125,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,33,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,12,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,45,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,48,0,1.0,0.8451404054461714,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,95,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,45,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9056079456455165,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9559328248389055,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,79,0,1.0,0.8225935318117279,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,66,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,96,0,1.0,0.8735386475474635,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,78,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,27,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,45,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,67,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,61,0,1.0,0.7516921927868743,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,39,0,1.0,0.767668872977057,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,81,0,1.0,0.8657003616774767,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,52,0,1.0,0.8275513922024125,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,40,0,1.0,0.8325391341551359,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,59,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9056079456455165,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FHFH', 'FFFG']"
1,32,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,98,0,1.0,0.7653658663581259,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,44,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,32,0,1.0,0.8761671489944468,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,34,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,84,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,12,0,1.0,0.9332298921513504,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,55,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,22,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,61,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,77,0,1.0,0.8502341582884777,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,28,0,1.0,0.767668872977057,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,62,0,1.0,0.7722956964947572,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,63,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,46,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,36,0,1.0,0.9416796087056153,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
