Temperature,Simulations,Return,Discounted Return,Map
1,51,0,1.0,0.7427123967299725,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,31,0,1.0,0.9193151828650342,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,41,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,9,0,1.0,0.9138075656044898,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,53,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,6,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,75,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,71,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,16,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,11,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,62,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,34,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,24,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,82,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9193151828650342,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,17,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,8,0,1.0,0.79346393184295,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,40,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,64,0,1.0,0.9220814271464737,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,32,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,46,0,1.0,0.7607805594527743,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,78,0,1.0,0.9733217421754432,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,33,0,1.0,0.8735386475474635,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,23,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,63,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,16,0,1.0,0.884100203995605,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,38,0,1.0,0.835044266956004,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,34,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,56,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,45,0,1.0,0.8947894553945313,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,91,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,47,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,49,0,1.0,0.8761671489944468,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,75,0,1.0,0.9248559951318693,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,11,0,1.0,0.8451404054461714,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,80,0,1.0,0.8225935318117279,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,63,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,36,0,1.0,0.9616943356035061,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,12,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,29,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,7,0,1.0,0.8176653739626438,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,19,0,1.0,0.8225935318117279,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.884100203995605,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,51,0,1.0,0.8476834558136123,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,21,0,1.0,0.803057341509771,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,21,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,89,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9473552137914398,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,73,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,38,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,53,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,18,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,69,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.8451404054461714,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,40,0,1.0,0.8426049842298329,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,40,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,11,0,1.0,0.8325391341551359,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,31,0,1.0,0.9138075656044898,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9530650263643888,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,55,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9193151828650342,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,31,0,1.0,0.8006481694852418,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,79,0,1.0,0.8814479033836181,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,30,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,50,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,67,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,60,0,1.0,0.8921050870283477,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
