Temperature,Simulations,Return,Discounted Return,Map
1,90,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,49,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,66,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,91,0,1.0,0.8078974551636565,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HHHG']"
1,63,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,81,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,28,0,1.0,0.8400771692771434,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,35,0,1.0,0.8054737627981655,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,64,0,1.0,0.884100203995605,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,71,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,63,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.803057341509771,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,73,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,56,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,68,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,100,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,56,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,56,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,98,0,1.0,0.8947894553945313,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,90,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,63,0,1.0,0.8127667407072335,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,34,0,1.0,0.93603800616986,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,55,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,23,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,36,0,1.0,0.8300415167526705,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,56,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,70,0,1.0,0.8476834558136123,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,29,0,1.0,0.9588092525966956,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,17,0,1.0,0.7792882711929549,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,43,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFF', 'FFHG']"
1,33,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,48,0,1.0,0.8814479033836181,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,50,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,30,0,1.0,0.8921050870283477,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9674905716180701,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,54,0,1.0,0.9616943356035061,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.8275513922024125,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,87,0,1.0,0.8974819010978248,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,69,0,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,57,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,41,0,1.0,0.8631032605924442,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,87,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,32,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,84,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,97,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,16,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,53,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,38,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,38,0,1.0,0.8426049842298329,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,9,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,63,0,1.0,0.9502058312852957,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,39,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,21,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,26,0,1.0,0.857932408958235,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,67,0,1.0,0.9704017769489168,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,54,0,1.0,0.8947894553945313,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,14,0,1.0,0.8735386475474635,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,43,0,1.0,0.9193151828650342,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,4,0,1.0,0.8683052775100066,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,14,0,1.0,0.9248559951318693,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
