Temperature,Simulations,Return,Discounted Return,Map
1,36,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,30,0,1.0,0.90289112180858,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,22,0,1.0,0.7863441585589971,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,60,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,62,0,1.0,0.9304302024748964,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,88,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,67,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,37,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,68,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,40,0,1.0,0.8974819010978248,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,85,0,1.0,0.8974819010978248,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,31,0,1.0,0.9304302024748964,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,55,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,4,0,1.0,0.798246224976786,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,91,0,1.0,0.93603800616986,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,23,0,1.0,0.7746195551602378,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,89,0,1.0,0.8631032605924442,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,41,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.8814479033836181,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,75,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,8,0,1.0,0.8127667407072335,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,48,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,65,0,1.0,0.9193151828650342,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,34,0,1.0,0.9445131481500655,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,92,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,59,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,31,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,49,0,1.0,0.9473552137914398,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,40,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,73,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,20,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,14,0,1.0,0.79346393184295,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,21,0,1.0,0.8657003616774767,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,62,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,24,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,86,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,69,0,1.0,0.7816331707050701,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,68,0,1.0,0.8275513922024125,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,15,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,60,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,85,0,1.0,0.8400771692771434,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,98,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,34,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,41,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,80,0,1.0,0.7607805594527743,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,43,0,1.0,0.9083329444789534,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,73,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,2,0,1.0,0.8631032605924442,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,59,0,1.0,0.8974819010978248,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,40,0,1.0,0.8947894553945313,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,17,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,31,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,80,0,1.0,0.8152123778407558,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,56,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9001824484431542,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,70,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,9,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9220814271464737,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,17,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,48,0,1.0,0.9674905716180701,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.8974819010978248,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,19,0,1.0,0.8054737627981655,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,52,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,59,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,94,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,14,0,1.0,0.7958514863018556,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,82,0,1.0,0.8894287717672626,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFH', 'HHFG']"
1,66,0,1.0,0.9645880999032158,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.7630697687590515,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,90,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,30,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,49,0,1.0,0.78398512608332,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,11,0,1.0,0.8788035596734672,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,13,0,1.0,0.747188804859888,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,40,0,1.0,0.8078974551636565,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,11,0,1.0,0.8300415167526705,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,58,0,1.0,0.79346393184295,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,66,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FHFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,50,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,39,0,1.0,0.8814479033836181,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,66,0,1.0,0.9056079456455165,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,95,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,25,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,91,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,23,0,1.0,0.9165572373164391,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,29,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,41,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.7816331707050701,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,3,0,1.0,0.7516921927868743,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,62,0,1.0,0.8867604854519608,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,24,0,1.0,0.8761671489944468,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,47,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,44,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,92,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.8006481694852418,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,12,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,91,0,1.0,0.9276389118674717,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,37,0,1.0,0.8631032605924442,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,61,0,1.0,0.7863441585589971,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,71,0,1.0,0.9110661429076764,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,9,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,85,0,1.0,0.8709180316048211,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,24,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,44,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,53,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,38,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,63,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,81,0,1.0,0.8127667407072335,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9276389118674717,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,100,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.8974819010978248,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,30,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,52,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,36,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,7,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,64,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,62,0,1.0,0.8426049842298329,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.8400771692771434,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,27,0,1.0,0.8300415167526705,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,50,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,26,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,31,0,1.0,0.837556937769312,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,37,0,1.0,0.78398512608332,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,50,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,24,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,96,0,1.0,0.9559328248389055,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,75,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.8250687380258053,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,68,0,1.0,0.8176653739626438,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,85,0,1.0,0.9276389118674717,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,45,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,33,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,38,0,1.0,0.9276389118674717,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,25,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,23,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,8,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,81,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,58,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,35,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9445131481500655,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.8476834558136123,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,13,0,1.0,0.8054737627981655,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,39,0,1.0,0.8553586117313603,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,39,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,15,0,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
