Temperature,Simulations,Return,Discounted Return,Map
1,59,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,78,0,1.0,0.8921050870283477,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,31,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.8451404054461714,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,38,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFH', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,24,0,1.0,0.860513950810667,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,74,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,78,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,33,0,1.0,0.9445131481500655,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,51,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,71,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,3,0,1.0,0.9138075656044898,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,41,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.7449472384453084,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,66,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,58,0,1.0,0.8974819010978248,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,48,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,50,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.7792882711929549,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,48,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,81,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,87,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,48,0,1.0,0.837556937769312,"['SFHH', 'FFFF', 'FFHF', 'HHHG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,54,0,1.0,0.8631032605924442,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,71,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,88,0,1.0,0.9473552137914398,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,91,0,1.0,0.9588092525966956,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,36,0,1.0,0.8735386475474635,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,34,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,7,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,29,0,1.0,0.8947894553945313,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,75,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,19,0,1.0,0.78398512608332,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,27,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,73,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,71,0,1.0,0.860513950810667,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,30,0,1.0,0.79346393184295,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,54,0,1.0,0.8103284404851119,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,18,0,1.0,0.9588092525966956,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9056079456455165,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,26,0,1.0,0.8152123778407558,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,53,0,1.0,0.8631032605924442,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,79,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,79,0,1.0,0.8527925358961662,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,75,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,57,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9248559951318693,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,76,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,61,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,83,0,1.0,0.9473552137914398,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,85,0,1.0,0.9332298921513504,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,71,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,33,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,98,0,1.0,0.8325391341551359,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.8735386475474635,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,22,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
