Temperature,Simulations,Return,Discounted Return,Map
1,12,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,86,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,71,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,23,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,41,0,1.0,0.8103284404851119,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,28,0,1.0,0.857932408958235,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,61,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,58,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,36,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,62,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,84,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,14,0,1.0,0.9165572373164391,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,40,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,46,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,29,0,1.0,0.8657003616774767,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,42,0,1.0,0.8631032605924442,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9248559951318693,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,20,0,1.0,0.9248559951318693,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,50,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,95,0,1.0,0.9056079456455165,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,54,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9165572373164391,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,46,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,63,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,54,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,57,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,62,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'FHHG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,73,0,1.0,0.9165572373164391,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,29,0,1.0,0.8250687380258053,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,28,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,53,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,90,0,1.0,0.9220814271464737,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,47,0,1.0,0.9530650263643888,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,47,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,81,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9138075656044898,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,62,0,1.0,0.9193151828650342,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,35,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.857932408958235,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,59,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,28,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,39,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,30,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9416796087056153,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,42,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,55,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,28,0,1.0,0.8426049842298329,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,42,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,87,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,59,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,44,0,1.0,0.8152123778407558,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,73,0,1.0,0.9110661429076764,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
