Temperature,Simulations,Return,Discounted Return,Map
1,79,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.8300415167526705,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9193151828650342,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,75,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,67,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.7653658663581259,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,26,0,1.0,0.9445131481500655,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,43,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,62,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,25,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,19,0,1.0,0.8814479033836181,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,18,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,93,0,1.0,0.9559328248389055,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9276389118674717,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,57,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,49,0,1.0,0.8921050870283477,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9165572373164391,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,31,0,1.0,0.9248559951318693,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,54,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,64,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,51,0,1.0,0.8894287717672626,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,28,0,1.0,0.8426049842298329,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,92,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,21,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,27,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,30,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,19,0,1.0,0.8788035596734672,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,62,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,35,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,37,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,22,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,95,0,1.0,0.8761671489944468,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,3,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,27,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9530650263643888,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,64,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9473552137914398,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,35,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,87,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,80,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,39,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,51,0,1.0,0.9704017769489168,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,93,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,32,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,23,0,1.0,0.8788035596734672,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,65,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,48,0,1.0,0.9110661429076764,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,28,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,38,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,61,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,35,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,33,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,73,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,81,0,1.0,0.8275513922024125,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,57,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,86,0,1.0,0.9530650263643888,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,75,0,1.0,0.8451404054461714,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,61,0,1.0,0.884100203995605,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9220814271464737,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,38,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,55,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
