Temperature,Simulations,Return,Discounted Return,Map
1,87,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,32,0,1.0,0.884100203995605,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,11,0,1.0,0.93603800616986,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,56,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,69,0,1.0,0.8867604854519608,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,42,0,1.0,0.9138075656044898,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,99,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,52,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,49,0,1.0,0.8921050870283477,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,65,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,59,0,1.0,0.8735386475474635,"['SFHF', 'HFFH', 'FHFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHHF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,66,0,1.0,0.9276389118674717,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,51,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,32,0,1.0,0.9332298921513504,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,38,0,1.0,0.857932408958235,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9332298921513504,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,38,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,47,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,36,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9821344612135428,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,70,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,58,0,1.0,0.8683052775100066,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,50,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,46,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,17,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,29,0,1.0,0.9645880999032158,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,68,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,90,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,98,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,71,0,1.0,0.798246224976786,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,45,0,1.0,0.860513950810667,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,32,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,52,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,8,0,1.0,0.8894287717672626,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,89,0,1.0,0.9588092525966956,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,86,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,74,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,91,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,68,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,79,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,53,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,48,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,39,0,1.0,0.8451404054461714,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,45,0,1.0,0.857932408958235,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,22,0,1.0,0.8974819010978248,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,42,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,39,0,1.0,0.857932408958235,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,22,0,1.0,0.798246224976786,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,73,0,1.0,0.9165572373164391,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,82,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,29,0,1.0,0.8709180316048211,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,19,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,34,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,80,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,69,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,50,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,79,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,96,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,81,0,1.0,0.884100203995605,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,39,0,1.0,0.79346393184295,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,85,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
