Temperature,Simulations,Return,Discounted Return,Map
1,22,0,1.0,0.803057341509771,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,56,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,78,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,56,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,12,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,10,0,1.0,0.767668872977057,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'FHFG']"
1,56,0,1.0,0.9056079456455165,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,14,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,51,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,99,0,1.0,0.8006481694852418,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,72,0,1.0,0.9248559951318693,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,35,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,19,0,1.0,0.837556937769312,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.8553586117313603,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,30,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,71,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,23,0,1.0,0.8201257512162927,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,54,0,1.0,0.8709180316048211,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,55,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,43,0,1.0,0.9138075656044898,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,16,0,1.0,0.8451404054461714,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,69,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,43,0,1.0,0.8502341582884777,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,68,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,72,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,61,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,100,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9193151828650342,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,98,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,31,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,28,0,1.0,0.8006481694852418,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,64,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,38,0,1.0,0.8250687380258053,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,78,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,49,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,34,0,1.0,0.90289112180858,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.7607805594527743,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,42,0,1.0,0.8078974551636565,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,50,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,65,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,39,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,18,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,35,0,1.0,0.8451404054461714,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,49,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,42,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,31,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9559328248389055,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9001824484431542,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,67,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,19,0,1.0,0.776950406379376,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,62,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,64,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,78,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,28,0,1.0,0.9530650263643888,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,57,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,59,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,88,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,99,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9332298921513504,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,22,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,43,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,27,0,1.0,0.8761671489944468,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
