Temperature,Simulations,Return,Discounted Return,Map
1,21,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,13,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,98,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,88,0,1.0,0.90289112180858,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,35,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,53,0,1.0,0.8176653739626438,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,82,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,47,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,45,0,1.0,0.8788035596734672,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9276389118674717,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,41,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,15,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,82,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,44,0,1.0,0.7910835400474212,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,2,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,31,0,1.0,0.8553586117313603,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,96,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,79,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,21,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.8761671489944468,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,73,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,14,0,1.0,0.9248559951318693,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,19,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,80,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,20,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,28,0,1.0,0.8300415167526705,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,20,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,85,0,1.0,0.8451404054461714,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,34,0,1.0,0.79346393184295,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,62,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.837556937769312,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,73,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,80,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,35,0,1.0,0.8476834558136123,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,74,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,27,0,1.0,0.8103284404851119,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,33,0,1.0,0.8250687380258053,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,83,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,56,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,41,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,19,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,79,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,48,0,1.0,0.8947894553945313,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,44,0,1.0,0.985089730404757,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,92,0,1.0,0.9445131481500655,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,85,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,39,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,80,0,1.0,0.8527925358961662,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,22,0,1.0,0.9001824484431542,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,7,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,33,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,49,0,1.0,0.8152123778407558,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,60,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,89,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,51,0,1.0,0.7910835400474212,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9110661429076764,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,79,0,1.0,0.7427123967299725,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,23,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,11,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,15,0,1.0,0.776950406379376,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,69,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,65,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,42,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9083329444789534,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,18,0,1.0,0.9276389118674717,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,37,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,90,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,68,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,87,0,1.0,0.8814479033836181,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,51,0,1.0,0.8527925358961662,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,22,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,56,0,1.0,0.9616943356035061,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,84,0,1.0,0.79346393184295,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,21,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,35,0,1.0,0.8078974551636565,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,71,0,1.0,0.9332298921513504,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,59,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,55,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,51,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,80,0,1.0,0.8735386475474635,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,31,0,1.0,0.8974819010978248,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,61,0,1.0,0.9220814271464737,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,43,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,11,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,93,0,1.0,0.9248559951318693,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,83,0,1.0,0.8476834558136123,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,72,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,9,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,100,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,25,0,1.0,0.8078974551636565,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,49,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,55,0,1.0,0.8735386475474635,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,45,0,1.0,0.884100203995605,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,55,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,9,0,1.0,0.7516921927868743,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,87,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,28,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,16,0,1.0,0.8527925358961662,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9220814271464737,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,47,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,29,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,34,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9473552137914398,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,30,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.8867604854519608,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,56,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,39,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,47,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,19,0,1.0,0.7630697687590515,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,43,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,18,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,41,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,56,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,81,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,46,0,1.0,0.9276389118674717,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,85,0,1.0,0.7958514863018556,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,81,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,71,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,38,0,1.0,0.837556937769312,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,45,0,1.0,0.7792882711929549,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,18,0,1.0,0.8709180316048211,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,24,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,42,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,25,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,75,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,84,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,75,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,56,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,17,0,1.0,0.7699788094052729,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,18,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,43,0,1.0,0.9110661429076764,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,12,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,79,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,53,0,1.0,0.8867604854519608,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,61,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9276389118674717,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,77,0,1.0,0.8709180316048211,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,71,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,33,0,1.0,0.7607805594527743,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,72,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,83,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,98,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,14,0,1.0,0.8709180316048211,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,81,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,18,0,1.0,0.884100203995605,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,38,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,46,0,1.0,0.9473552137914398,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
