Temperature,Simulations,Return,Discounted Return,Map
1,36,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,40,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,56,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,59,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,35,0,1.0,0.8300415167526705,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,19,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,43,0,1.0,0.8502341582884777,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,24,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,20,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,68,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,77,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,17,0,1.0,0.8103284404851119,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,85,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,55,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,91,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,26,0,1.0,0.8709180316048211,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,37,0,1.0,0.9276389118674717,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,89,0,1.0,0.857932408958235,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,45,0,1.0,0.9588092525966956,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,40,0,1.0,0.8152123778407558,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,100,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,17,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,67,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,56,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,98,0,1.0,0.9416796087056153,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,26,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9193151828650342,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,41,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,65,0,1.0,0.8974819010978248,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,45,0,1.0,0.8974819010978248,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,42,0,1.0,0.8103284404851119,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,69,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.8225935318117279,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,89,0,1.0,0.9388545698794984,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,69,0,1.0,0.8921050870283477,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,70,0,1.0,0.8201257512162927,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,39,0,1.0,0.9001824484431542,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,3,0,1.0,0.8735386475474635,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,55,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,42,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,93,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,95,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,56,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,47,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,85,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,46,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,36,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,19,0,1.0,0.837556937769312,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,10,0,1.0,0.9056079456455165,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,35,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,36,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,75,0,1.0,0.9332298921513504,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,2,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,56,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,14,0,1.0,0.884100203995605,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,27,0,1.0,0.8735386475474635,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,87,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,46,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,77,0,1.0,0.90289112180858,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,17,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,76,0,1.0,0.9674905716180701,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,27,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9220814271464737,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9559328248389055,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,26,0,1.0,0.8006481694852418,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,98,0,1.0,0.767668872977057,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,69,0,1.0,0.8078974551636565,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,38,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,45,0,1.0,0.857932408958235,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9220814271464737,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,21,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,74,0,1.0,0.8867604854519608,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,93,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.8275513922024125,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,98,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,33,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,35,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,29,0,1.0,0.884100203995605,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,47,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,44,0,1.0,0.884100203995605,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,3,0,1.0,0.8735386475474635,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.90289112180858,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,52,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,64,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,25,0,1.0,0.9276389118674717,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,62,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,30,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,46,0,1.0,0.8683052775100066,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,50,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,47,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,33,0,0.0,0.0,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,39,0,1.0,0.8426049842298329,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,79,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,87,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,37,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,9,0,1.0,0.7816331707050701,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,39,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9110661429076764,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,62,0,1.0,0.8657003616774767,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,61,0,1.0,0.9220814271464737,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,52,0,1.0,0.90289112180858,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,95,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,45,0,1.0,0.9588092525966956,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,88,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,59,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,99,0,1.0,0.9559328248389055,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,22,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,35,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFHH', 'FFFG']"
1,36,0,1.0,0.8078974551636565,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,26,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,94,0,1.0,0.8867604854519608,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,99,0,1.0,0.8921050870283477,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,45,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,71,0,1.0,0.985089730404757,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,46,0,1.0,0.8683052775100066,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,29,0,1.0,0.9193151828650342,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,35,0,1.0,0.8947894553945313,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,23,0,1.0,0.7653658663581259,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,79,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,71,0,1.0,0.9248559951318693,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,41,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,23,0,1.0,0.7427123967299725,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,36,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,30,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,33,0,1.0,0.8867604854519608,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,47,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9473552137914398,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,52,0,1.0,0.93603800616986,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.8974819010978248,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,95,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,72,0,1.0,0.8761671489944468,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,34,0,1.0,0.7653658663581259,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,19,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,34,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,25,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,90,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,85,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,98,0,1.0,0.9588092525966956,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,31,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,58,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,36,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,51,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
