Temperature,Simulations,Return,Discounted Return,Map
1,47,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,52,0,1.0,0.9588092525966956,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.803057341509771,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,22,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,58,0,1.0,0.8201257512162927,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,34,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,18,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,11,0,1.0,0.8476834558136123,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,28,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,73,0,1.0,0.9193151828650342,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,30,0,1.0,0.8814479033836181,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,27,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,55,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,69,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,41,0,1.0,0.8657003616774767,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,6,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,9,0,1.0,0.8894287717672626,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,47,0,1.0,0.884100203995605,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,8,0,1.0,0.9304302024748964,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,61,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,50,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,45,0,1.0,0.8974819010978248,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,79,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,29,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,64,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,71,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,65,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,38,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,34,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9445131481500655,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,18,0,1.0,0.8201257512162927,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,57,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,33,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,43,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9110661429076764,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,56,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,94,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,59,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,82,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,32,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,86,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,81,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,41,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,28,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,19,0,1.0,0.8250687380258053,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,60,0,1.0,0.9220814271464737,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,15,0,1.0,0.8275513922024125,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,64,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,90,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,37,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,71,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,43,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,31,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,30,0,1.0,0.9220814271464737,"['SHHH', 'FFFH', 'HFFH', 'FFFG']"
1,86,0,1.0,0.8631032605924442,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,54,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,23,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,11,0,1.0,0.8300415167526705,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,63,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,26,0,1.0,0.8947894553945313,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,73,0,1.0,0.7887102894272789,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,75,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,47,0,1.0,0.8657003616774767,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,51,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,69,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,40,0,1.0,0.837556937769312,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,37,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
