Temperature,Simulations,Return,Discounted Return,Map
1,25,0,1.0,0.7630697687590515,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,87,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,67,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,23,0,1.0,0.8814479033836181,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,46,0,1.0,0.8761671489944468,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,62,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,72,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,35,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,86,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,58,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,92,0,1.0,0.8325391341551359,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,36,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,19,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,48,0,1.0,0.8527925358961662,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,18,0,1.0,0.8127667407072335,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,25,0,1.0,0.9332298921513504,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,43,0,1.0,0.8974819010978248,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,16,0,1.0,0.7562227231210928,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9388545698794984,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,46,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,79,0,1.0,0.8894287717672626,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,59,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.7607805594527743,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,20,0,1.0,0.90289112180858,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,36,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'FFFF', 'HFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,63,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,6,0,1.0,0.8894287717672626,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,57,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,13,0,1.0,0.9165572373164391,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,68,0,1.0,0.884100203995605,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,46,0,1.0,0.90289112180858,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,47,0,1.0,0.79346393184295,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,38,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,3,0,1.0,0.8894287717672626,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,7,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,34,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,94,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,67,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,20,0,1.0,0.9248559951318693,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9138075656044898,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,71,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,93,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,16,0,1.0,0.8788035596734672,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,86,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,100,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9220814271464737,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,11,0,1.0,0.8735386475474635,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,41,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,26,0,1.0,0.8631032605924442,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,49,0,1.0,0.8867604854519608,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,82,0,1.0,0.9416796087056153,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,23,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,61,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,82,0,1.0,0.8400771692771434,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,93,0,1.0,0.9559328248389055,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,23,0,1.0,0.9332298921513504,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,71,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,67,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,71,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,55,0,1.0,0.884100203995605,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,40,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,34,0,1.0,0.7910835400474212,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,35,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,46,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,69,0,1.0,0.8867604854519608,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,13,0,1.0,0.8657003616774767,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,58,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,59,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.8400771692771434,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,63,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,75,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,29,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HHFF', 'HFFG']"
1,65,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,31,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,87,0,1.0,0.93603800616986,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,73,0,1.0,0.8683052775100066,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,63,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,34,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,18,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,39,0,1.0,0.837556937769312,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,68,0,1.0,0.8921050870283477,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,36,0,1.0,0.8476834558136123,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,40,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,46,0,1.0,0.8426049842298329,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,24,0,1.0,0.8426049842298329,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,41,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,84,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,37,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9416796087056153,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,68,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,22,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,26,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,99,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,39,0,1.0,0.767668872977057,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,55,0,1.0,0.79346393184295,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,27,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,87,0,1.0,0.837556937769312,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,21,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,17,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,35,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,36,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,42,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,54,0,1.0,0.93603800616986,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,28,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,94,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,90,0,1.0,0.9083329444789534,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,58,0,1.0,0.8894287717672626,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,45,0,1.0,0.8709180316048211,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,44,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,22,0,1.0,0.8553586117313603,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,58,0,1.0,0.9001824484431542,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,57,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,87,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,12,0,1.0,0.8201257512162927,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.8921050870283477,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,20,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9220814271464737,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,28,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,22,0,1.0,0.8054737627981655,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,66,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,22,0,1.0,0.8631032605924442,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,36,0,1.0,0.7516921927868743,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.8631032605924442,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,38,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,12,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FHFF', 'HFFG']"
1,66,0,1.0,0.9645880999032158,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9733217421754432,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,76,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,19,0,1.0,0.7792882711929549,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,44,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,65,0,1.0,0.93603800616986,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,90,0,1.0,0.8426049842298329,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,33,0,1.0,0.8426049842298329,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,27,0,1.0,0.7427123967299725,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,57,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,34,0,1.0,0.9530650263643888,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,82,0,1.0,0.9220814271464737,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,56,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
