Temperature,Simulations,Return,Discounted Return,Map
1,56,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,74,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,85,0,1.0,0.90289112180858,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,20,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,90,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9083329444789534,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,19,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,62,0,1.0,0.860513950810667,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,25,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,95,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9165572373164391,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,94,0,1.0,0.8683052775100066,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,81,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,2,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,96,0,1.0,0.8683052775100066,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,58,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,58,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,70,0,1.0,0.9645880999032158,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,17,0,1.0,0.9248559951318693,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,93,0,1.0,0.8225935318117279,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,46,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHF', 'HFFG']"
1,57,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,96,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,47,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,27,0,1.0,0.9445131481500655,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,66,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,21,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,49,0,1.0,0.8709180316048211,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,7,0,1.0,0.9332298921513504,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,57,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,94,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,19,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,18,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,7,0,1.0,0.9138075656044898,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,63,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,42,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,27,0,1.0,0.8476834558136123,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,72,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9445131481500655,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,90,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,79,0,1.0,0.8553586117313603,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,14,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,23,0,1.0,0.93603800616986,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,78,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,54,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,16,0,1.0,0.9645880999032158,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9276389118674717,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,43,0,1.0,0.884100203995605,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,20,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,59,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,42,0,1.0,0.9332298921513504,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,98,0,1.0,0.8788035596734672,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,27,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,82,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,14,0,1.0,0.884100203995605,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,38,0,1.0,0.8300415167526705,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,74,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,67,0,1.0,0.8300415167526705,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,41,0,1.0,0.9674905716180701,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,26,0,1.0,0.7494371162085136,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,77,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,70,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,7,0,1.0,0.9110661429076764,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,8,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,83,0,1.0,0.8894287717672626,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,48,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,19,0,1.0,0.837556937769312,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9388545698794984,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,36,0,1.0,0.9165572373164391,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,28,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,83,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,23,0,1.0,0.9616943356035061,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,43,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,61,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,36,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,100,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,41,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,46,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,8,0,1.0,0.776950406379376,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,37,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,84,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,85,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,83,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,46,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,23,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,75,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,24,0,1.0,0.8867604854519608,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,52,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9704017769489168,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,27,0,1.0,0.7427123967299725,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,40,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,63,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,26,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,41,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,53,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,29,0,1.0,0.8502341582884777,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,81,0,1.0,0.8657003616774767,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9733217421754432,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,24,0,1.0,0.9001824484431542,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,25,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,5,0,1.0,0.7722956964947572,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,94,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,12,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.8867604854519608,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,60,0,1.0,0.8947894553945313,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,30,0,1.0,0.8400771692771434,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,38,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHHG']"
1,72,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,60,0,1.0,0.9276389118674717,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,26,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,61,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.8250687380258053,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,41,0,1.0,0.78398512608332,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,94,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,87,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,88,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,26,0,1.0,0.857932408958235,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9616943356035061,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,46,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,66,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,82,0,1.0,0.9304302024748964,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,83,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,41,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
