Temperature,Simulations,Return,Discounted Return,Map
1,97,0,1.0,0.9530650263643888,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,77,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,48,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,75,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,41,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,85,0,1.0,0.9416796087056153,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,51,0,1.0,0.8054737627981655,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.7699788094052729,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,76,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.93603800616986,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,27,0,1.0,0.9276389118674717,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,9,0,1.0,0.7630697687590515,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,80,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,48,0,1.0,0.8476834558136123,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,64,0,1.0,0.7607805594527743,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,100,0,1.0,0.9473552137914398,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,36,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,48,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,81,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFHG']"
1,56,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,87,0,1.0,0.9530650263643888,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,37,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,73,0,1.0,0.8947894553945313,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,10,0,1.0,0.8974819010978248,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,84,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,20,0,1.0,0.8709180316048211,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,69,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,32,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,10,0,1.0,0.8553586117313603,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FFHG']"
1,71,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,56,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,76,0,1.0,0.835044266956004,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,19,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,61,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,23,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9473552137914398,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,34,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,6,0,1.0,0.835044266956004,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,26,0,1.0,0.8006481694852418,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,22,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FHFG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,34,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,38,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,32,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,65,0,1.0,0.9645880999032158,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,35,0,1.0,0.9165572373164391,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,43,0,1.0,0.835044266956004,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,83,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,13,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,87,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
