Temperature,Simulations,Return,Discounted Return,Map
1,75,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,37,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,17,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,12,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,66,0,1.0,0.8657003616774767,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,42,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,44,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,83,0,1.0,0.9276389118674717,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,94,0,1.0,0.9473552137914398,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,65,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,52,0,1.0,0.9220814271464737,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,10,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,50,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,52,0,1.0,0.9502058312852957,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,70,0,1.0,0.8761671489944468,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,36,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,99,0,1.0,0.7653658663581259,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,80,0,1.0,0.803057341509771,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,75,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.8078974551636565,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,19,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,82,0,1.0,0.9445131481500655,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,67,0,1.0,0.9332298921513504,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,59,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,75,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,21,0,1.0,0.7863441585589971,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,13,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9138075656044898,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.860513950810667,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,31,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,52,0,1.0,0.8761671489944468,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,71,0,1.0,0.93603800616986,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,54,0,1.0,0.9276389118674717,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,39,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,57,0,1.0,0.798246224976786,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,34,0,1.0,0.9276389118674717,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9762504936564125,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,87,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9056079456455165,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,21,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,38,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,75,0,1.0,0.9248559951318693,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.9138075656044898,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,19,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,41,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,19,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,21,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,57,0,1.0,0.9473552137914398,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,93,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,65,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,46,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,91,0,1.0,0.9110661429076764,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,26,0,1.0,0.8683052775100066,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.9530650263643888,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,73,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,79,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,42,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,22,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,20,0,1.0,0.8502341582884777,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,83,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,39,0,1.0,0.8300415167526705,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9110661429076764,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
