Temperature,Simulations,Return,Discounted Return,Map
1,44,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,7,0,1.0,0.8947894553945313,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,58,0,1.0,0.93603800616986,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,71,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,37,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,41,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,19,0,1.0,0.8814479033836181,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,40,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,90,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,25,0,1.0,0.8761671489944468,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,93,0,1.0,0.8426049842298329,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,40,0,1.0,0.7722956964947572,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,73,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,45,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,83,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,84,0,1.0,0.8300415167526705,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,33,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,60,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,94,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,81,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHFH', 'HHFG']"
1,86,0,1.0,0.8502341582884777,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,74,0,1.0,0.8103284404851119,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,59,0,1.0,0.8894287717672626,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,76,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,13,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,49,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,61,0,1.0,0.9056079456455165,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,71,0,1.0,0.9416796087056153,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,49,0,1.0,0.8683052775100066,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,87,0,1.0,0.860513950810667,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,86,0,1.0,0.8225935318117279,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,58,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,32,0,1.0,0.9473552137914398,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,72,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,9,0,1.0,0.8657003616774767,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,48,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9138075656044898,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,35,0,1.0,0.9473552137914398,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,16,0,1.0,0.9332298921513504,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,23,0,1.0,0.8735386475474635,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,99,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,30,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,17,0,1.0,0.8451404054461714,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,14,0,1.0,0.8325391341551359,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,23,0,1.0,0.9001824484431542,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,33,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,54,0,1.0,0.79346393184295,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,28,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,49,0,1.0,0.860513950810667,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,23,0,1.0,0.7792882711929549,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,79,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,93,0,1.0,0.884100203995605,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,72,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,11,0,1.0,0.7699788094052729,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9083329444789534,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9248559951318693,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,38,0,1.0,0.860513950810667,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,44,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,60,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,45,0,1.0,0.835044266956004,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,36,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,43,0,1.0,0.884100203995605,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,9,0,1.0,0.8006481694852418,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,35,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,55,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,50,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,93,0,1.0,0.9588092525966956,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,8,0,1.0,0.7816331707050701,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,53,0,1.0,0.8225935318117279,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,46,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,51,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,55,0,1.0,0.8709180316048211,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,85,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,54,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,60,0,1.0,0.9193151828650342,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,42,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,26,0,1.0,0.7630697687590515,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,65,0,1.0,0.8894287717672626,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,44,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,27,0,1.0,0.9304302024748964,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,96,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.8006481694852418,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,16,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,44,0,1.0,0.8275513922024125,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,59,0,1.0,0.8974819010978248,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,73,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,31,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,80,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,51,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,14,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,81,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,57,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,18,0,1.0,0.7792882711929549,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,64,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,87,0,1.0,0.9704017769489168,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,90,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,37,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFFF', 'FFHG']"
1,97,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,90,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,80,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,55,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,51,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,28,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,43,0,1.0,0.9220814271464737,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,72,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,62,0,1.0,0.9193151828650342,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,66,0,1.0,0.7427123967299725,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,36,0,1.0,0.9445131481500655,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,18,0,1.0,0.8947894553945313,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,42,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,89,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,14,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,20,0,1.0,0.8127667407072335,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,39,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,67,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,63,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,22,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,21,0,1.0,0.8225935318117279,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9473552137914398,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,7,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,45,0,1.0,0.8631032605924442,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,10,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,87,0,1.0,0.93603800616986,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,18,0,1.0,0.8103284404851119,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,37,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.7699788094052729,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,9,0,1.0,0.7653658663581259,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,100,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,53,0,1.0,0.9416796087056153,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,78,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,55,0,1.0,0.9220814271464737,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9304302024748964,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,71,0,1.0,0.90289112180858,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,51,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,87,0,1.0,0.8788035596734672,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,58,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,97,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,71,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,95,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
