Temperature,Simulations,Return,Discounted Return,Map
1,36,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,28,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,44,0,1.0,0.8657003616774767,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,29,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,51,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,28,0,1.0,0.8103284404851119,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,71,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,51,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,72,0,1.0,0.8300415167526705,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,68,0,1.0,0.9473552137914398,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,90,0,1.0,0.7816331707050701,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,87,0,1.0,0.8974819010978248,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,36,0,1.0,0.7630697687590515,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.8814479033836181,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,54,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,37,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.835044266956004,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,25,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,49,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,32,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,26,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,50,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,40,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,72,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,72,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,85,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,28,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,42,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,45,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,72,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9083329444789534,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,57,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.8275513922024125,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,28,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,23,0,1.0,0.837556937769312,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,94,0,1.0,0.835044266956004,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,18,0,1.0,0.9056079456455165,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,80,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,57,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,67,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,42,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,71,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,56,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,41,0,1.0,0.8894287717672626,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.860513950810667,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,100,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,8,0,1.0,0.8176653739626438,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,71,0,1.0,0.90289112180858,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,28,0,1.0,0.9110661429076764,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,30,0,1.0,0.8527925358961662,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,89,0,1.0,0.9645880999032158,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,26,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
