Temperature,Simulations,Return,Discounted Return,Map
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,33,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.7449472384453084,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.8553586117313603,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,44,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,81,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,92,0,1.0,0.9473552137914398,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,38,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,76,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,55,0,1.0,0.8225935318117279,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,73,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9502058312852957,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,49,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,26,0,1.0,0.7630697687590515,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,43,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,91,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.7958514863018556,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,24,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,32,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,40,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,22,0,1.0,0.8476834558136123,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,80,0,1.0,0.860513950810667,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,66,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,71,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,38,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,27,0,1.0,0.9616943356035061,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,28,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,34,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,8,0,1.0,0.8735386475474635,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,24,0,1.0,0.78398512608332,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,3,0,1.0,0.835044266956004,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,19,0,1.0,0.9083329444789534,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9304302024748964,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,40,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,51,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9388545698794984,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,46,0,1.0,0.8947894553945313,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,45,0,1.0,0.7653658663581259,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.8709180316048211,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,85,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,57,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,80,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,88,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,5,0,1.0,0.8426049842298329,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,21,0,1.0,0.7816331707050701,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,41,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,91,0,1.0,0.9473552137914398,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,61,0,1.0,0.9083329444789534,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,12,0,1.0,0.8400771692771434,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,75,0,1.0,0.7630697687590515,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,76,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,65,0,1.0,0.8683052775100066,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,66,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,79,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,93,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,51,0,1.0,0.8709180316048211,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,18,0,1.0,0.8761671489944468,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,36,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,64,0,1.0,0.8974819010978248,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,81,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
