Temperature,Simulations,Return,Discounted Return,Map
1,84,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'FHHG']"
1,13,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,23,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,31,0,1.0,0.9110661429076764,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9674905716180701,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,78,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,33,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,50,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,34,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,19,0,1.0,0.9056079456455165,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,18,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,28,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,59,0,1.0,0.9193151828650342,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,91,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,32,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,20,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,16,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,25,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,12,0,1.0,0.8476834558136123,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,38,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,96,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,62,0,1.0,0.8683052775100066,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,82,0,1.0,0.8250687380258053,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,14,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,36,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.7516921927868743,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,31,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,86,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,76,0,1.0,0.9165572373164391,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,86,0,1.0,0.8788035596734672,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,40,0,1.0,0.8250687380258053,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,91,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,59,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,45,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,97,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,62,0,1.0,0.8451404054461714,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,13,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,44,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,34,0,1.0,0.8201257512162927,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,60,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,39,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,95,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,84,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,60,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,76,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,23,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,68,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,10,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,54,0,1.0,0.9110661429076764,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9559328248389055,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,58,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,24,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,18,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,99,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,57,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,79,0,1.0,0.9110661429076764,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,22,0,1.0,0.8176653739626438,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,36,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,41,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,3,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9248559951318693,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,20,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,33,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,56,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,93,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,45,0,1.0,0.8201257512162927,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,22,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,86,0,1.0,0.8974819010978248,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,36,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,90,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,19,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,71,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,65,0,1.0,0.8103284404851119,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,25,0,1.0,0.8527925358961662,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,45,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,42,0,1.0,0.8078974551636565,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,72,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,30,0,1.0,0.8921050870283477,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9056079456455165,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,80,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFH', 'FFFG']"
1,38,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,31,0,1.0,0.8451404054461714,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,35,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,22,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,84,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,73,0,1.0,0.9110661429076764,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,27,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9220814271464737,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,47,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,30,0,1.0,0.8275513922024125,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,11,0,1.0,0.8225935318117279,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.8152123778407558,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9388545698794984,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,16,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,67,0,1.0,0.9416796087056153,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,43,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,54,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,46,0,1.0,0.798246224976786,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,26,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,41,0,1.0,0.9110661429076764,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,7,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9304302024748964,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,88,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,69,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,34,0,1.0,0.79346393184295,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,28,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,32,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,24,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,34,0,1.0,0.8974819010978248,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,20,0,1.0,0.8152123778407558,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,19,0,1.0,0.8921050870283477,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,43,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,38,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,30,0,1.0,0.8814479033836181,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9193151828650342,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,32,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,82,0,1.0,0.9332298921513504,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,51,0,1.0,0.9645880999032158,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,42,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,18,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,100,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,47,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,15,0,1.0,0.8631032605924442,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,70,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,49,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,9,0,1.0,0.8788035596734672,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,8,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,43,0,1.0,0.8225935318117279,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,49,0,1.0,0.8947894553945313,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,54,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,71,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,62,0,1.0,0.8527925358961662,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,15,0,1.0,0.8761671489944468,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,43,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,82,0,1.0,0.8426049842298329,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,13,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,24,0,1.0,0.8788035596734672,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,74,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,57,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9388545698794984,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,29,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,41,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,99,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
