Temperature,Simulations,Return,Discounted Return,Map
1,91,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,29,0,1.0,0.8275513922024125,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,73,0,1.0,0.8400771692771434,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,28,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,69,0,1.0,0.9138075656044898,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,54,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,9,0,1.0,0.8683052775100066,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,57,0,1.0,0.7722956964947572,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9704017769489168,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,93,0,1.0,0.9001824484431542,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,66,0,1.0,0.8201257512162927,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,61,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,29,0,1.0,0.9530650263643888,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,17,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,56,0,1.0,0.8631032605924442,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,90,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.8814479033836181,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,45,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,56,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,31,0,1.0,0.8683052775100066,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,57,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,32,0,1.0,0.9276389118674717,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,58,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,79,0,1.0,0.9388545698794984,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,66,0,1.0,0.8553586117313603,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,19,0,0.0,0.0,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,40,0,1.0,0.8553586117313603,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,52,0,1.0,0.9165572373164391,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,14,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,89,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,84,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,65,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.747188804859888,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.860513950810667,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,34,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,91,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,88,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,47,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,60,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,57,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,77,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,62,0,1.0,0.9138075656044898,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,63,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,38,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,34,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,47,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,64,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,89,0,1.0,0.8867604854519608,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,52,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,59,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,40,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,35,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,22,0,1.0,0.8657003616774767,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,33,0,1.0,0.7792882711929549,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,74,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,20,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,43,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,4,0,1.0,0.78398512608332,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.8761671489944468,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,73,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,84,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,48,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,82,0,1.0,0.8761671489944468,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,61,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,12,0,1.0,0.7863441585589971,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,57,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,24,0,1.0,0.8761671489944468,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,14,0,1.0,0.8788035596734672,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,50,0,1.0,0.8502341582884777,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,82,0,1.0,0.9416796087056153,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,32,0,1.0,0.860513950810667,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.8814479033836181,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,21,0,1.0,0.9193151828650342,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,58,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,64,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,46,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,36,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,95,0,1.0,0.884100203995605,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,21,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,36,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,18,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,68,0,1.0,0.93603800616986,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,56,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,17,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.8300415167526705,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,59,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,85,0,1.0,0.8553586117313603,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,81,0,1.0,0.8152123778407558,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,25,0,1.0,0.7816331707050701,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,69,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,60,0,1.0,0.8974819010978248,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,63,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,22,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,74,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,90,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9616943356035061,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9530650263643888,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,49,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,91,0,1.0,0.9616943356035061,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,33,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,85,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,33,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9332298921513504,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,25,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,39,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,80,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,55,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,22,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,82,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,12,0,1.0,0.798246224976786,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,71,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,99,0,1.0,0.9416796087056153,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,36,0,1.0,0.8176653739626438,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,39,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,23,0,1.0,0.8275513922024125,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,58,0,1.0,0.9616943356035061,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,38,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,38,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,39,0,1.0,0.8400771692771434,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,69,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.8709180316048211,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9276389118674717,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,19,0,1.0,0.8761671489944468,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,96,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,42,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,76,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,46,0,1.0,0.8761671489944468,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,47,0,1.0,0.9332298921513504,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,11,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,75,0,1.0,0.9445131481500655,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,82,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,58,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,21,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,17,0,1.0,0.8006481694852418,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,61,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,22,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,63,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,13,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,91,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,28,0,1.0,0.8894287717672626,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,6,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,97,0,1.0,0.9220814271464737,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,37,0,1.0,0.7427123967299725,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,32,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,53,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,34,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,3,0,1.0,0.8947894553945313,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
