Temperature,Simulations,Return,Discounted Return,Map
1,93,0,1.0,0.9733217421754432,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,46,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,21,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,27,0,1.0,0.90289112180858,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,38,0,1.0,0.7958514863018556,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,52,0,1.0,0.8894287717672626,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,38,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,50,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,44,0,1.0,0.9138075656044898,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,45,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,51,0,1.0,0.8176653739626438,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,37,0,1.0,0.8451404054461714,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,28,0,1.0,0.8502341582884777,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,54,0,1.0,0.8974819010978248,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,85,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,80,0,1.0,0.8502341582884777,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,24,0,1.0,0.8553586117313603,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,46,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,53,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,82,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,97,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9304302024748964,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,95,0,1.0,0.8761671489944468,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,21,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,82,0,1.0,0.9220814271464737,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,65,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9276389118674717,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,56,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,52,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9530650263643888,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,50,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,92,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,40,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,49,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,27,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,40,0,1.0,0.8735386475474635,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,37,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,89,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,6,0,1.0,0.8735386475474635,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,58,0,1.0,0.9276389118674717,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,16,0,1.0,0.7584982177744161,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,10,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,94,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,54,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,73,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,26,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,68,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,38,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,25,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9110661429076764,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9110661429076764,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,59,0,1.0,0.8814479033836181,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,58,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,41,0,1.0,0.8054737627981655,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,29,0,1.0,0.8527925358961662,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,81,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,92,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,68,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,33,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,99,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,41,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,20,0,1.0,0.9332298921513504,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9056079456455165,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,20,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,62,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,23,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,48,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9248559951318693,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
