Temperature,Simulations,Return,Discounted Return,Map
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,85,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,24,0,1.0,0.9445131481500655,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,58,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,40,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,87,0,1.0,0.8275513922024125,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,46,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,72,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9001824484431542,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,97,0,1.0,0.9220814271464737,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,52,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,31,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,18,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,36,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,64,0,1.0,0.8867604854519608,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,99,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,41,0,1.0,0.7449472384453084,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,78,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,91,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.8006481694852418,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,95,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,21,0,1.0,0.8867604854519608,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,61,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,81,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,55,0,1.0,0.8553586117313603,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,11,0,1.0,0.8814479033836181,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,40,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,20,0,1.0,0.9001824484431542,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,36,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,32,0,1.0,0.9530650263643888,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,3,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,54,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,37,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9530650263643888,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,60,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9588092525966956,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,43,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,84,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,19,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,51,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,71,0,1.0,0.7630697687590515,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,16,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,8,0,1.0,0.8947894553945313,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,60,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,74,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,83,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,98,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,43,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,94,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,89,0,1.0,0.8476834558136123,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9056079456455165,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,62,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,75,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,82,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,27,0,1.0,0.7792882711929549,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.776950406379376,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,15,0,1.0,0.776950406379376,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,63,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,36,0,1.0,0.803057341509771,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,12,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.7910835400474212,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,32,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,76,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.9332298921513504,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9445131481500655,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,23,0,1.0,0.8502341582884777,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,38,0,1.0,0.7816331707050701,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,8,0,1.0,0.8683052775100066,"['SHFH', 'FHFF', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,31,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,19,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,19,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,22,0,1.0,0.7887102894272789,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,33,0,1.0,0.8527925358961662,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,70,0,1.0,0.9276389118674717,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,3,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,35,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,9,0,1.0,0.8683052775100066,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,35,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,54,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,87,0,1.0,0.9416796087056153,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,37,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,9,0,1.0,0.8657003616774767,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,55,0,1.0,0.860513950810667,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,53,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,40,0,1.0,0.8867604854519608,"['SFHH', 'FFFF', 'FHFH', 'FHFG']"
1,35,0,1.0,0.9733217421754432,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,27,0,1.0,0.9248559951318693,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,22,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,11,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,24,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,50,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,54,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,34,0,1.0,0.8947894553945313,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,99,0,1.0,0.9588092525966956,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,99,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,11,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,23,0,1.0,0.78398512608332,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,44,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,100,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,26,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,45,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,8,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,95,0,1.0,0.8894287717672626,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,100,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,88,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,73,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,20,0,1.0,0.9388545698794984,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,17,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,39,0,1.0,0.9001824484431542,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,55,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,79,0,1.0,0.9473552137914398,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,26,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,33,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,17,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,10,0,1.0,0.8275513922024125,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,12,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,29,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9001824484431542,"['SFHH', 'HFHH', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,29,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'FHFG']"
1,52,0,1.0,0.8451404054461714,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,35,0,1.0,0.9165572373164391,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9733217421754432,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,33,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,18,0,1.0,0.8400771692771434,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,51,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,67,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,65,0,1.0,0.7607805594527743,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,13,0,1.0,0.8788035596734672,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,46,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,15,0,1.0,0.9645880999032158,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,20,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,92,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,60,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,44,0,1.0,0.9416796087056153,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,62,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,33,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,30,0,1.0,0.803057341509771,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,72,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,89,0,1.0,0.9445131481500655,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
