Temperature,Simulations,Return,Discounted Return,Map
1,24,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,12,0,1.0,0.7863441585589971,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,89,0,1.0,0.9645880999032158,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.8553586117313603,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,46,0,1.0,0.8921050870283477,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,8,0,1.0,0.8974819010978248,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,40,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,29,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.8103284404851119,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,55,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,39,0,1.0,0.857932408958235,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,71,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9445131481500655,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,27,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,16,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,48,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,95,0,1.0,0.9276389118674717,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,25,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,62,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,10,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9704017769489168,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,35,0,1.0,0.8426049842298329,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,12,0,1.0,0.8127667407072335,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,29,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,86,0,1.0,0.9220814271464737,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,85,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,46,0,1.0,0.9502058312852957,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.8921050870283477,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,59,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,30,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,21,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,89,0,1.0,0.7746195551602378,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,27,0,1.0,0.9530650263643888,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,8,0,1.0,0.9001824484431542,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHF', 'FHHH', 'FFFG']"
1,25,0,1.0,0.8078974551636565,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,77,0,1.0,0.8476834558136123,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,55,0,1.0,0.79346393184295,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,32,0,1.0,0.8947894553945313,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,44,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,100,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.8894287717672626,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,63,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,55,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,78,0,1.0,0.8894287717672626,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,16,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9193151828650342,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,87,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,39,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,59,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,80,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,81,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,45,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,70,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,48,0,1.0,0.8735386475474635,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,98,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,27,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,11,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,88,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,4,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'HHHG']"
1,16,0,1.0,0.7494371162085136,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,32,0,1.0,0.8426049842298329,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,50,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.7722956964947572,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,40,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,66,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,25,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,19,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,78,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,22,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,47,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,38,0,1.0,0.9332298921513504,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,31,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,60,0,1.0,0.7958514863018556,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HHFG']"
1,52,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHHG']"
1,58,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,28,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,67,0,1.0,0.8527925358961662,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,28,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,84,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'HFFF', 'FFHG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,57,0,1.0,0.8683052775100066,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,88,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,58,0,1.0,0.8921050870283477,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.8735386475474635,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,30,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,47,0,1.0,0.8947894553945313,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,31,0,1.0,0.7562227231210928,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,90,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,8,0,1.0,0.8709180316048211,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,39,0,1.0,0.9165572373164391,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,32,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,22,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,35,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,56,0,1.0,0.8400771692771434,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,56,0,1.0,0.9645880999032158,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,35,0,1.0,0.776950406379376,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,97,0,1.0,0.837556937769312,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,21,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,38,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,6,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,61,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,58,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,58,0,1.0,0.8527925358961662,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,38,0,1.0,0.9056079456455165,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9083329444789534,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,42,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,45,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9165572373164391,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,55,0,1.0,0.8451404054461714,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,76,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,24,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,28,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,52,0,1.0,0.8502341582884777,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,30,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,39,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,46,0,1.0,0.7887102894272789,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,28,0,1.0,0.8814479033836181,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,67,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HHFG']"
1,82,0,1.0,0.8275513922024125,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.8683052775100066,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,86,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,85,0,1.0,0.860513950810667,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,19,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,99,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,42,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,7,0,1.0,0.8275513922024125,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,36,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,34,0,1.0,0.8006481694852418,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9276389118674717,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,18,0,1.0,0.8814479033836181,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,93,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,36,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,28,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,18,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.8527925358961662,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,76,0,1.0,0.9530650263643888,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,36,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,43,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,68,0,1.0,0.8947894553945313,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,83,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,46,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,52,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,69,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,46,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
