Temperature,Simulations,Return,Discounted Return,Map
1,12,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,49,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,43,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,68,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.9674905716180701,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,24,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,13,0,1.0,0.7699788094052729,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,22,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,28,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,19,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,75,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,59,0,1.0,0.8400771692771434,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9304302024748964,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,93,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,64,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,99,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,60,0,1.0,0.8054737627981655,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,17,0,1.0,0.8657003616774767,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0,1.0,0.8657003616774767,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,12,0,1.0,0.9220814271464737,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,37,0,1.0,0.8735386475474635,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,18,0,1.0,0.8476834558136123,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,28,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,67,0,1.0,0.9416796087056153,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,58,0,1.0,0.803057341509771,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,93,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,11,0,1.0,0.8400771692771434,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,26,0,1.0,0.7863441585589971,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,81,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,80,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,62,0,1.0,0.7958514863018556,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,93,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.93603800616986,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,50,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,73,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,21,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,16,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,28,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9304302024748964,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,73,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,39,0,1.0,0.8894287717672626,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,3,0,1.0,0.9110661429076764,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,29,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,32,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,24,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,84,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,28,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,61,0,1.0,0.9416796087056153,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,33,0,1.0,0.860513950810667,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,38,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,32,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,70,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,42,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,50,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
