Temperature,Simulations,Return,Discounted Return,Map
1,16,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,21,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,93,0,1.0,0.9674905716180701,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'HHHF', 'FHFG']"
1,89,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,7,0,1.0,0.9056079456455165,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,47,0,1.0,0.8867604854519608,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9674905716180701,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.7910835400474212,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,90,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,82,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,62,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,15,0,1.0,0.8735386475474635,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,19,0,1.0,0.7722956964947572,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,57,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,24,0,1.0,0.8947894553945313,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,14,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,43,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,20,0,1.0,0.857932408958235,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,20,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,76,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,27,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,38,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,43,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'FHFH', 'FFFG']"
1,32,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,22,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,88,0,1.0,0.8553586117313603,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,49,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,80,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,23,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,59,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,29,0,1.0,0.8657003616774767,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,21,0,1.0,0.7584982177744161,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,64,0,1.0,0.8553586117313603,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,74,0,1.0,0.9056079456455165,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,50,0,1.0,0.8974819010978248,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,52,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,19,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,44,0,1.0,0.8631032605924442,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,15,0,1.0,0.8683052775100066,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,91,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.7722956964947572,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,63,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9248559951318693,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,71,0,1.0,0.9083329444789534,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,16,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,57,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,44,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,12,0,1.0,0.8152123778407558,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,16,0,1.0,0.8921050870283477,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,37,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,87,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,58,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,8,0,1.0,0.8657003616774767,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,19,0,1.0,0.8400771692771434,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.78398512608332,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,51,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,29,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,87,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,32,0,1.0,0.7816331707050701,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,89,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,37,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,52,0,1.0,0.8325391341551359,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,59,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,61,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,83,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,59,0,1.0,0.9138075656044898,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,78,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFH', 'FFFG']"
1,36,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,95,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,66,0,1.0,0.9616943356035061,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,10,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,84,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,24,0,1.0,0.884100203995605,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,77,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,77,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,18,0,1.0,0.7584982177744161,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,76,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,29,0,1.0,0.8176653739626438,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,84,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,83,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,53,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,17,0,1.0,0.9645880999032158,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,33,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,59,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,59,0,1.0,0.9138075656044898,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,91,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,76,0,1.0,0.8974819010978248,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,66,0,1.0,0.9645880999032158,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,56,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FFFG']"
1,32,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,49,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,60,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,20,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,5,0,1.0,0.8400771692771434,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,95,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,22,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,24,0,1.0,0.9193151828650342,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,25,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,22,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9332298921513504,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,63,0,1.0,0.8921050870283477,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,15,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,37,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9445131481500655,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,52,0,1.0,0.9762504936564125,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,51,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,45,0,1.0,0.9110661429076764,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,64,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,95,0,1.0,0.8761671489944468,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,86,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,91,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,90,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9645880999032158,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,86,0,1.0,0.7746195551602378,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,71,0,1.0,0.8947894553945313,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,72,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,70,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,87,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,74,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,48,0,1.0,0.860513950810667,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,79,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,41,0,1.0,0.9165572373164391,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,64,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,44,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,40,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,75,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,56,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HFFG']"
1,95,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,100,0,1.0,0.9416796087056153,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,46,0,1.0,0.8947894553945313,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,88,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.8894287717672626,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,87,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,15,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,39,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,58,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.767668872977057,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,36,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,13,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.8947894553945313,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,93,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,19,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,17,0,1.0,0.8683052775100066,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,97,0,1.0,0.798246224976786,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,85,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
