Temperature,Simulations,Return,Discounted Return,Map
1,97,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,44,0,1.0,0.8006481694852418,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,83,0,1.0,0.7910835400474212,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,44,0,1.0,0.8894287717672626,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,31,0,1.0,0.857932408958235,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,57,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,35,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,35,0,1.0,0.8325391341551359,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FHHF', 'FHHF', 'FFFG']"
1,4,0,1.0,0.884100203995605,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,7,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,83,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,19,0,1.0,0.9220814271464737,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9473552137914398,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,18,0,1.0,0.884100203995605,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,87,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,76,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,35,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,85,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,76,0,1.0,0.860513950810667,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,62,0,1.0,0.8894287717672626,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,35,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,77,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,26,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,17,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,71,0,1.0,0.7562227231210928,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,62,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,57,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,28,0,1.0,0.9559328248389055,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,59,0,1.0,0.9220814271464737,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9165572373164391,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9445131481500655,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,23,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,63,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,94,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,40,0,1.0,0.835044266956004,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,58,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,88,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,65,0,1.0,0.7584982177744161,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,55,0,1.0,0.8894287717672626,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,13,0,1.0,0.7630697687590515,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,68,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,23,0,1.0,0.8974819010978248,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,52,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.8947894553945313,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,68,0,1.0,0.9502058312852957,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,54,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,17,0,1.0,0.90289112180858,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,46,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9248559951318693,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,69,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,71,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
