Temperature,Simulations,Return,Discounted Return,Map
1,42,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,79,0,1.0,0.8894287717672626,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,71,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,37,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,91,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,31,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,20,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,37,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,12,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,69,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,90,0,1.0,0.8631032605924442,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,42,0,1.0,0.8657003616774767,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,10,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,53,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,46,0,1.0,0.8761671489944468,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.93603800616986,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,15,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,91,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,29,0,1.0,0.7958514863018556,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,65,0,1.0,0.9502058312852957,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,36,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,51,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,37,0,1.0,0.9276389118674717,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,31,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,74,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9559328248389055,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,29,0,1.0,0.9138075656044898,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9588092525966956,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9674905716180701,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,39,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,13,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,93,0,1.0,0.78398512608332,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,71,0,1.0,0.9530650263643888,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,12,0,1.0,0.9110661429076764,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,54,0,1.0,0.8921050870283477,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,10,0,1.0,0.8250687380258053,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,72,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,44,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,78,0,1.0,0.7816331707050701,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,53,0,1.0,0.8300415167526705,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,15,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,80,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,99,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,49,0,1.0,0.7699788094052729,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,6,0,1.0,0.8006481694852418,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,9,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,32,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,30,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,95,0,1.0,0.9332298921513504,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,99,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,80,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,77,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9674905716180701,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,7,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,49,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,38,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,98,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,91,0,1.0,0.9674905716180701,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,16,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,80,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,31,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,85,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,10,0,1.0,0.835044266956004,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,34,0,1.0,0.9165572373164391,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,66,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,45,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,35,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9473552137914398,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,96,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,79,0,1.0,0.9001824484431542,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,36,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,45,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,55,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,91,0,1.0,0.8553586117313603,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,41,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,57,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,70,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,75,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,13,0,1.0,0.8921050870283477,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,53,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,39,0,1.0,0.79346393184295,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,48,0,1.0,0.7449472384453084,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9138075656044898,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,64,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,25,0,1.0,0.8502341582884777,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,38,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,83,0,1.0,0.9276389118674717,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,40,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,17,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,71,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,10,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,45,0,1.0,0.8152123778407558,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,55,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,16,0,1.0,0.8894287717672626,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,60,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,53,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,17,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,36,0,1.0,0.857932408958235,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,39,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,37,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,80,0,1.0,0.90289112180858,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,73,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9445131481500655,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,40,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,48,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,86,0,1.0,0.8502341582884777,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,51,0,1.0,0.9193151828650342,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,11,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,52,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,56,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,55,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,69,0,1.0,0.8201257512162927,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,77,0,1.0,0.8947894553945313,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,86,0,1.0,0.8761671489944468,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,68,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,98,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,23,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,68,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,52,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,78,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,24,0,1.0,0.9083329444789534,"['SFFH', 'HFFF', 'FHHF', 'FHHG']"
1,24,0,1.0,0.8527925358961662,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,82,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,55,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,61,0,1.0,0.9248559951318693,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,38,0,1.0,0.837556937769312,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9304302024748964,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,49,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,33,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,72,0,1.0,0.798246224976786,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,87,0,1.0,0.8225935318117279,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,48,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,50,0,1.0,0.9445131481500655,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,37,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,82,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,55,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,40,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,65,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,19,0,1.0,0.8631032605924442,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,22,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,34,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.835044266956004,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,19,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,15,0,0.0,0.0,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,72,0,1.0,0.8451404054461714,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,84,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
