Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.8553586117313603,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,29,0,1.0,0.8631032605924442,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,94,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,8,0,1.0,0.9056079456455165,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,97,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,31,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,97,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,81,0,1.0,0.9388545698794984,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,96,0,1.0,0.9473552137914398,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,68,0,1.0,0.8451404054461714,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.8176653739626438,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,92,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,64,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,27,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,11,0,1.0,0.8225935318117279,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,79,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,90,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,25,0,1.0,0.8527925358961662,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,27,0,1.0,0.8078974551636565,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,35,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,34,0,1.0,0.8103284404851119,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,52,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,57,0,1.0,0.8426049842298329,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,35,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,28,0,1.0,0.803057341509771,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9001824484431542,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,36,0,1.0,0.9588092525966956,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,41,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,56,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,93,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,16,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,19,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,56,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,36,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,14,0,1.0,0.8894287717672626,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,74,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,38,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,32,0,1.0,0.8225935318117279,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,60,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.8894287717672626,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,12,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,47,0,1.0,0.8709180316048211,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,16,0,1.0,0.8152123778407558,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,36,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,97,0,1.0,0.7607805594527743,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,57,0,1.0,0.8709180316048211,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,93,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,95,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,24,0,1.0,0.8127667407072335,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9645880999032158,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.8735386475474635,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,41,0,1.0,0.9165572373164391,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,32,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,100,0,1.0,0.9502058312852957,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,46,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,63,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,7,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,64,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,45,0,1.0,0.747188804859888,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
