Temperature,Simulations,Return,Discounted Return,Map
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,95,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,15,0,1.0,0.7653658663581259,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,37,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,16,0,1.0,0.7653658663581259,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,65,0,1.0,0.9056079456455165,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,36,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,11,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,8,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9674905716180701,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,58,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,70,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,88,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,85,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,33,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,29,0,1.0,0.8947894553945313,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9674905716180701,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.7584982177744161,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,55,0,1.0,0.8947894553945313,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,99,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,45,0,1.0,0.9056079456455165,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,56,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,38,0,1.0,0.857932408958235,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,99,0,1.0,0.93603800616986,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,68,0,1.0,0.9502058312852957,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,78,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,87,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.7494371162085136,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,88,0,1.0,0.8788035596734672,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,32,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,46,0,1.0,0.9502058312852957,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,39,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,36,0,1.0,0.9083329444789534,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,67,0,1.0,0.8788035596734672,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,42,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,33,0,1.0,0.8006481694852418,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,40,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,27,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,21,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,39,0,1.0,0.860513950810667,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,21,0,0.0,0.0,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,45,0,1.0,0.8947894553945313,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,48,0,1.0,0.798246224976786,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,72,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,73,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,37,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,71,0,1.0,0.7584982177744161,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,95,0,1.0,0.7910835400474212,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.8225935318117279,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,46,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,91,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,86,0,1.0,0.8894287717672626,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,22,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,50,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,39,0,1.0,0.8201257512162927,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,28,0,1.0,0.79346393184295,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.8250687380258053,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,25,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,8,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
