Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,64,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,6,0,1.0,0.8867604854519608,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,65,0,1.0,0.9332298921513504,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,41,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,48,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,18,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,100,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,100,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9001824484431542,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,34,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,75,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,30,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,7,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,58,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,46,0,1.0,0.9110661429076764,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,43,0,1.0,0.90289112180858,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,56,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,17,0,1.0,0.9138075656044898,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,57,0,1.0,0.93603800616986,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,33,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,96,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,80,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,72,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,18,0,1.0,0.9445131481500655,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,44,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,56,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,89,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,21,0,1.0,0.9001824484431542,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,88,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,66,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,98,0,1.0,0.9559328248389055,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,77,0,1.0,0.8502341582884777,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,10,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,91,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,39,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,29,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,44,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,79,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,43,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9416796087056153,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9248559951318693,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,34,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,32,0,1.0,0.8502341582884777,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,79,0,1.0,0.7722956964947572,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9473552137914398,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,22,0,1.0,0.8735386475474635,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.8054737627981655,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,7,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
