Temperature,Simulations,Return,Discounted Return,Map
1,26,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,58,0,1.0,0.8225935318117279,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,94,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,68,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,23,0,1.0,0.8400771692771434,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,93,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,40,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,78,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,49,0,1.0,0.79346393184295,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,24,0,1.0,0.9083329444789534,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,27,0,1.0,0.835044266956004,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,86,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9588092525966956,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9056079456455165,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,59,0,1.0,0.9559328248389055,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,80,0,1.0,0.8502341582884777,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,33,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,31,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,31,0,1.0,0.9502058312852957,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,57,0,1.0,0.7887102894272789,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,25,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,32,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,72,0,1.0,0.9530650263643888,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.8683052775100066,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,91,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,27,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,51,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,18,0,1.0,0.7699788094052729,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,41,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,77,0,1.0,0.747188804859888,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,18,0,1.0,0.79346393184295,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,22,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,12,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,46,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,26,0,1.0,0.9001824484431542,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,77,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,43,0,1.0,0.90289112180858,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,56,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.79346393184295,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,37,0,1.0,0.8631032605924442,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,94,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,76,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9138075656044898,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,35,0,1.0,0.857932408958235,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,25,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0,1.0,0.776950406379376,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,94,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,58,0,1.0,0.9530650263643888,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,3,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,6,0,1.0,0.747188804859888,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,34,0,1.0,0.9138075656044898,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.8735386475474635,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,44,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,58,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,37,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,86,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,48,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,34,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,69,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,19,0,1.0,0.8657003616774767,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,25,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9304302024748964,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,76,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.7699788094052729,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,51,0,1.0,0.8921050870283477,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,65,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,46,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,79,0,1.0,0.8867604854519608,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,21,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,27,0,1.0,0.9248559951318693,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,88,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,25,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,81,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.8325391341551359,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,64,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,91,0,1.0,0.93603800616986,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,61,0,1.0,0.7887102894272789,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,24,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,50,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9616943356035061,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,54,0,1.0,0.7887102894272789,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,17,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9138075656044898,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,1,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,89,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,15,0,1.0,0.8894287717672626,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,12,0,1.0,0.8921050870283477,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,55,0,1.0,0.9473552137914398,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,37,0,1.0,0.7792882711929549,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,28,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9530650263643888,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,95,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,42,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,77,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,55,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,71,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,63,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,16,0,1.0,0.7630697687590515,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,17,0,1.0,0.8176653739626438,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,51,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,59,0,1.0,0.860513950810667,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,35,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,87,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,85,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,40,0,1.0,0.8867604854519608,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,28,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,67,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,64,0,1.0,0.857932408958235,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.8275513922024125,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,47,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,36,0,0.0,0.0,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9165572373164391,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,35,0,1.0,0.8894287717672626,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,89,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,24,0,1.0,0.798246224976786,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,46,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,50,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,31,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,34,0,1.0,0.803057341509771,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,42,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,24,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,49,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,57,0,1.0,0.803057341509771,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,96,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,12,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,56,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.8788035596734672,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,35,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,66,0,1.0,0.9276389118674717,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9083329444789534,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.8921050870283477,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,98,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,60,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,31,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,35,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,51,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,22,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,77,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,94,0,1.0,0.9138075656044898,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,48,0,1.0,0.8275513922024125,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,85,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,95,0,1.0,0.8735386475474635,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,47,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,15,0,1.0,0.7816331707050701,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,11,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,16,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,27,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,15,0,1.0,0.9165572373164391,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,75,0,1.0,0.7539540549517295,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,67,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
