Temperature,Simulations,Return,Discounted Return,Map
1,48,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,61,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,62,0,1.0,0.8867604854519608,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,25,0,1.0,0.9445131481500655,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,19,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,28,0,1.0,0.8709180316048211,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,7,0,1.0,0.767668872977057,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,95,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9416796087056153,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,58,0,1.0,0.9559328248389055,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,46,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.8201257512162927,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,71,0,1.0,0.8553586117313603,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,54,0,1.0,0.9276389118674717,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,41,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,33,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,76,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,19,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,56,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,28,0,1.0,0.8325391341551359,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,45,0,1.0,0.8921050870283477,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,54,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,90,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,46,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,93,0,1.0,0.8709180316048211,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,6,0,1.0,0.8947894553945313,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,43,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,65,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,64,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,6,0,1.0,0.8300415167526705,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,92,0,1.0,0.9248559951318693,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,78,0,1.0,0.93603800616986,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,28,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,27,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,32,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,43,0,1.0,0.8761671489944468,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,21,0,1.0,0.860513950810667,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,67,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,68,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,40,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,53,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.9276389118674717,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,52,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,43,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,16,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9416796087056153,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,42,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9304302024748964,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,74,0,1.0,0.884100203995605,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,76,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,26,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,23,0,1.0,0.9530650263643888,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,27,0,1.0,0.8894287717672626,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,86,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,49,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9165572373164391,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,58,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,12,0,1.0,0.7562227231210928,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
