Temperature,Simulations,Return,Discounted Return,Map
1,49,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,14,0,1.0,0.8152123778407558,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,46,0,1.0,0.8657003616774767,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,28,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,77,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,39,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,86,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'HHFG']"
1,48,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,14,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,36,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,78,0,1.0,0.9138075656044898,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,93,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,58,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,84,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,87,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,95,0,1.0,0.9588092525966956,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,27,0,1.0,0.7562227231210928,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,64,0,1.0,0.8894287717672626,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,35,0,1.0,0.8788035596734672,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,87,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,20,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,87,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,84,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,7,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,39,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.8761671489944468,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,53,0,1.0,0.9559328248389055,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,78,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,57,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.7494371162085136,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,30,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHFG']"
1,77,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9193151828650342,"['SFFH', 'HFHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,63,0,1.0,0.8867604854519608,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,38,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,50,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,33,0,1.0,0.7449472384453084,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,15,0,1.0,0.78398512608332,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,95,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,68,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,35,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,21,0,1.0,0.8476834558136123,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,17,0,1.0,0.8921050870283477,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.8921050870283477,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,86,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,33,0,1.0,0.7539540549517295,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,64,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,34,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,12,0,1.0,0.7427123967299725,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,96,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,60,0,1.0,0.9083329444789534,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.9559328248389055,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,82,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,91,0,1.0,0.9388545698794984,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,87,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,72,0,1.0,0.90289112180858,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9473552137914398,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
