Temperature,Simulations,Return,Discounted Return,Map
1,58,0,1.0,0.9304302024748964,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9138075656044898,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,34,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'HFFF', 'FFHG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,73,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,34,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,26,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,55,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,49,0,1.0,0.7539540549517295,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,22,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9304302024748964,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,55,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,56,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,66,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,13,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,51,0,1.0,0.9304302024748964,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,10,0,1.0,0.8527925358961662,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,31,0,1.0,0.9056079456455165,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,97,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,76,0,1.0,0.8894287717672626,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,92,0,1.0,0.9588092525966956,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,100,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,26,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'FHFG']"
1,23,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,31,0,1.0,0.9473552137914398,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,44,0,1.0,0.8735386475474635,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,66,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,59,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,22,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,60,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.7699788094052729,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,46,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,90,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,72,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9530650263643888,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,80,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,98,0,1.0,0.8709180316048211,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,76,0,1.0,0.884100203995605,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,48,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9248559951318693,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,32,0,1.0,0.8657003616774767,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,33,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,45,0,1.0,0.8894287717672626,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,81,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,37,0,1.0,0.7699788094052729,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,41,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,29,0,1.0,0.9193151828650342,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,7,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,65,0,1.0,0.9445131481500655,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,70,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
