Temperature,Simulations,Return,Discounted Return,Map
1,16,0,1.0,0.8735386475474635,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,29,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,43,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,29,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,54,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9276389118674717,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9530650263643888,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,78,0,1.0,0.9473552137914398,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,82,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FFHF', 'HHFG']"
1,94,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9193151828650342,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,34,0,1.0,0.8974819010978248,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9220814271464737,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,86,0,1.0,0.8325391341551359,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,21,0,1.0,0.93603800616986,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,96,0,1.0,0.9001824484431542,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,11,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,100,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,29,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,71,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,82,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,28,0,1.0,0.9001824484431542,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,16,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,41,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,85,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,50,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HFHG']"
1,48,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,57,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.90289112180858,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,97,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,39,0,1.0,0.8054737627981655,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,13,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,70,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,58,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FFFF', 'HFFG']"
1,28,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,58,0,1.0,0.8894287717672626,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,22,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,83,0,1.0,0.9559328248389055,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.8152123778407558,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,62,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,27,0,1.0,0.9193151828650342,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,79,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,37,0,1.0,0.798246224976786,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,44,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,75,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.8761671489944468,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,4,0,1.0,0.8476834558136123,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,95,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,47,0,1.0,0.9616943356035061,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,45,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,22,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,18,0,1.0,0.9388545698794984,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.803057341509771,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,91,0,1.0,0.8225935318117279,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,29,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,35,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,29,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,42,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,31,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,21,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,13,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
