Temperature,Simulations,Return,Discounted Return,Map
1,53,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,95,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,59,0,1.0,0.8078974551636565,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,15,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,42,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,85,0,1.0,0.9276389118674717,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,70,0,1.0,0.8657003616774767,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,51,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,48,0,1.0,0.8947894553945313,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,25,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,31,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,43,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,16,0,1.0,0.767668872977057,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,74,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,31,0,1.0,0.8867604854519608,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,54,0,1.0,0.9110661429076764,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.8761671489944468,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,67,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,76,0,1.0,0.8275513922024125,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,100,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,29,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,25,0,1.0,0.8814479033836181,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,51,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,52,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,30,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,71,0,1.0,0.8553586117313603,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,34,0,1.0,0.8867604854519608,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,97,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,43,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,36,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,97,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9193151828650342,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,32,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,75,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,16,0,1.0,0.9388545698794984,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9559328248389055,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,79,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,97,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,48,0,1.0,0.9473552137914398,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,71,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,27,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,19,0,1.0,0.8657003616774767,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,29,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,78,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,15,0,1.0,0.9165572373164391,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,100,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,66,0,1.0,0.9001824484431542,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,19,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,87,0,1.0,0.9588092525966956,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,43,0,1.0,0.8921050870283477,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,47,0,1.0,0.9588092525966956,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,12,0,1.0,0.9083329444789534,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,61,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,98,0,1.0,0.9674905716180701,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.8400771692771434,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,26,0,1.0,0.9110661429076764,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,81,0,1.0,0.8974819010978248,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,99,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,22,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,48,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,92,0,1.0,0.9530650263643888,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,98,0,1.0,0.9304302024748964,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,90,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,56,0,1.0,0.9388545698794984,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,55,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,8,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,52,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,27,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,37,0,1.0,0.9138075656044898,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,60,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,75,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,86,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,60,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,26,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,22,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,33,0,1.0,0.7494371162085136,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,82,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,50,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,86,0,1.0,0.9473552137914398,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,30,0,1.0,0.8078974551636565,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,58,0,1.0,0.9248559951318693,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,45,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,20,0,1.0,0.7792882711929549,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,50,0,1.0,0.8527925358961662,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,92,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,95,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,45,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9416796087056153,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,52,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,5,0,1.0,0.7539540549517295,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,79,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,88,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,73,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,94,0,1.0,0.9445131481500655,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,85,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,79,0,1.0,0.9056079456455165,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,55,0,1.0,0.9138075656044898,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,18,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,22,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,18,0,1.0,0.8325391341551359,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,53,0,1.0,0.8325391341551359,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,64,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,20,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,72,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,65,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,20,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,73,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,21,0,1.0,0.9001824484431542,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,36,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,39,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,36,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,53,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,88,0,1.0,0.8974819010978248,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,24,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,88,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,22,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,31,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,52,0,1.0,0.9473552137914398,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,45,0,1.0,0.9056079456455165,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,40,0,1.0,0.7746195551602378,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,65,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,93,0,1.0,0.93603800616986,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,69,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,54,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,79,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9165572373164391,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,92,0,1.0,0.8400771692771434,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,23,0,1.0,0.9056079456455165,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,43,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,48,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,22,0,1.0,0.8814479033836181,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,23,0,1.0,0.798246224976786,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,43,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,17,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,21,0,1.0,0.9165572373164391,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,45,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,32,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,39,0,1.0,0.9248559951318693,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
