Temperature,Simulations,Return,Discounted Return,Map
1,29,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,59,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,63,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,14,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,70,0,1.0,0.8426049842298329,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,15,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,45,0,1.0,0.7958514863018556,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,68,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,76,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,41,0,1.0,0.9165572373164391,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,43,0,1.0,0.9473552137914398,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,75,0,1.0,0.9138075656044898,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,18,0,1.0,0.8974819010978248,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,73,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,78,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,47,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,93,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,51,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,53,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,32,0,1.0,0.7653658663581259,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,92,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,57,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,42,0,1.0,0.8921050870283477,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,14,0,1.0,0.8201257512162927,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,35,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,32,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,70,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,37,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,42,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,100,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,68,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,78,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,24,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,90,0,1.0,0.9530650263643888,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,38,0,1.0,0.8683052775100066,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.8947894553945313,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,31,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,4,0,1.0,0.860513950810667,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,81,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,39,0,1.0,0.9530650263643888,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,47,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,55,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,43,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,27,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,39,0,1.0,0.9616943356035061,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,63,0,1.0,0.9001824484431542,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,68,0,1.0,0.8426049842298329,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,38,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,62,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,97,0,1.0,0.8735386475474635,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,44,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,64,0,1.0,0.9083329444789534,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,34,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,55,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,29,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,39,0,1.0,0.9304302024748964,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,42,0,1.0,0.860513950810667,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,35,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
