Temperature,Simulations,Return,Discounted Return,Map
1,14,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,76,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9193151828650342,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,96,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,45,0,1.0,0.8426049842298329,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,12,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,98,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,47,0,1.0,0.8502341582884777,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,41,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,11,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,77,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,49,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,89,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,7,0,1.0,0.8250687380258053,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,95,0,1.0,0.8709180316048211,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,61,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,66,0,1.0,0.8921050870283477,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,21,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,10,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9473552137914398,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.8553586117313603,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,56,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,28,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,58,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,54,0,1.0,0.8814479033836181,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,16,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,41,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,54,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,78,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,76,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9416796087056153,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,36,0,1.0,0.8735386475474635,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,76,0,1.0,0.8761671489944468,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,68,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,71,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,21,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,57,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,54,0,1.0,0.9674905716180701,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,22,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,80,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,20,0,1.0,0.7427123967299725,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,51,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,86,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,52,0,1.0,0.857932408958235,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,33,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,57,0,1.0,0.8054737627981655,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,40,0,1.0,0.7792882711929549,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,92,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,41,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,87,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,35,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,91,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,62,0,1.0,0.8735386475474635,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,36,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9559328248389055,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,55,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,41,0,1.0,0.8683052775100066,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,22,0,1.0,0.9138075656044898,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,33,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,62,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
