Temperature,Simulations,Return,Discounted Return,Map
1,29,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,33,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,57,0,1.0,0.9220814271464737,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,71,0,1.0,0.9588092525966956,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,6,0,1.0,0.776950406379376,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,99,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,91,0,1.0,0.8527925358961662,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,80,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,70,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,32,0,1.0,0.8761671489944468,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,31,0,1.0,0.8788035596734672,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,88,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,50,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,36,0,1.0,0.8814479033836181,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,68,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,54,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,66,0,1.0,0.9304302024748964,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,11,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,100,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,10,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,60,0,1.0,0.9616943356035061,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,41,0,1.0,0.767668872977057,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,49,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,18,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,75,0,1.0,0.8127667407072335,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,86,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,33,0,1.0,0.8553586117313603,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,30,0,1.0,0.9001824484431542,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,64,0,1.0,0.8788035596734672,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,84,0,1.0,0.8867604854519608,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,94,0,1.0,0.8683052775100066,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,47,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,91,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9616943356035061,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,50,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,41,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,59,0,1.0,0.9473552137914398,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,92,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,55,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,43,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9416796087056153,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,98,0,1.0,0.9332298921513504,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,18,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,36,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,24,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,52,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,90,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,38,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,58,0,1.0,0.9559328248389055,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,70,0,1.0,0.8974819010978248,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,70,0,1.0,0.7910835400474212,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,34,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,64,0,1.0,0.7427123967299725,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,24,0,1.0,0.857932408958235,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,75,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,24,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,72,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,52,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,47,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,82,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
