Temperature,Simulations,Return,Discounted Return,Map
1,25,0,1.0,0.9193151828650342,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,72,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,75,0,1.0,0.776950406379376,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,90,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,48,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,21,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,6,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,50,0,1.0,0.8761671489944468,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,25,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9165572373164391,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,18,0,1.0,0.8426049842298329,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,82,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,83,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,65,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,26,0,1.0,0.776950406379376,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,34,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,91,0,1.0,0.8947894553945313,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,49,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,32,0,1.0,0.7562227231210928,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,29,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,14,0,1.0,0.8709180316048211,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,52,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,62,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,64,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,51,0,1.0,0.9530650263643888,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,23,0,1.0,0.8974819010978248,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,19,0,1.0,0.798246224976786,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,42,0,1.0,0.860513950810667,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,86,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,56,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,37,0,1.0,0.8974819010978248,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,71,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,42,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,64,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,67,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,55,0,1.0,0.8921050870283477,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,64,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,15,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,63,0,1.0,0.9762504936564125,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.8502341582884777,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,65,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,8,0,1.0,0.8974819010978248,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,4,0,1.0,0.860513950810667,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,53,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,32,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,56,0,1.0,0.9530650263643888,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,72,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHHF', 'HFHG']"
1,32,0,1.0,0.9138075656044898,"['SFFH', 'FFHH', 'FFFF', 'HHFG']"
1,54,0,1.0,0.9083329444789534,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,38,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,73,0,1.0,0.9416796087056153,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,35,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,80,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,73,0,1.0,0.8814479033836181,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,17,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,40,0,1.0,0.8761671489944468,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,65,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,43,0,1.0,0.860513950810667,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,36,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,23,0,1.0,0.747188804859888,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,6,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,30,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,46,0,1.0,0.8176653739626438,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,99,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,46,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,49,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,52,0,1.0,0.8814479033836181,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,37,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,41,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9220814271464737,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFH', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,34,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,66,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,90,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,74,0,1.0,0.93603800616986,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.8735386475474635,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,58,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,75,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,11,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.8553586117313603,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,39,0,1.0,0.8152123778407558,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,76,0,1.0,0.8709180316048211,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9193151828650342,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,87,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9473552137914398,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9588092525966956,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,96,0,1.0,0.8974819010978248,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,43,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,30,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,21,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,68,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9165572373164391,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,89,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,7,0,1.0,0.9001824484431542,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,55,0,1.0,0.9704017769489168,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,52,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,40,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,21,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,93,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.8103284404851119,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,9,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,45,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,34,0,1.0,0.8275513922024125,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,42,0,1.0,0.93603800616986,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,34,0,1.0,0.8006481694852418,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,40,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,97,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.8300415167526705,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,84,0,1.0,0.8947894553945313,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,86,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,71,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,49,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,50,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,43,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,65,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,79,0,1.0,0.7816331707050701,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,9,0,1.0,0.8225935318117279,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,37,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,32,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,13,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,64,0,1.0,0.860513950810667,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,75,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,81,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.8683052775100066,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,80,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,50,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
