Temperature,Simulations,Return,Discounted Return,Map
1,74,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,93,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,69,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9193151828650342,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,60,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.860513950810667,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9588092525966956,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,50,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,64,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,19,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,39,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,65,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,69,0,1.0,0.8054737627981655,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,97,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,55,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,79,0,1.0,0.884100203995605,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,11,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,26,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,40,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,80,0,1.0,0.9445131481500655,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,23,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,50,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.860513950810667,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,59,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,50,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,81,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,64,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,62,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,65,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,2,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,98,0,1.0,0.8400771692771434,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,47,0,1.0,0.8788035596734672,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,9,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,32,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,22,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9674905716180701,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,85,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,47,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FHFF', 'FFHG']"
1,41,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,70,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,19,0,1.0,0.8788035596734672,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,24,0,1.0,0.9276389118674717,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,24,0,1.0,0.8476834558136123,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,60,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,34,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,26,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,33,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.90289112180858,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,91,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.8657003616774767,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,38,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9304302024748964,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,60,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,55,0,1.0,0.8400771692771434,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
