Temperature,Simulations,Return,Discounted Return,Map
1,57,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9056079456455165,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,63,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,63,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9304302024748964,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,66,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,57,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,49,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,42,0,1.0,0.8300415167526705,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9138075656044898,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,12,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,73,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,70,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,55,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,99,0,1.0,0.9704017769489168,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,42,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,45,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,68,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,59,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,25,0,1.0,0.860513950810667,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9138075656044898,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,19,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,24,0,1.0,0.798246224976786,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,87,0,1.0,0.9001824484431542,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.8553586117313603,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,29,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,28,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,65,0,1.0,0.9276389118674717,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,68,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,35,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,50,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,31,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,56,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,31,0,1.0,0.9559328248389055,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,52,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,12,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,57,0,1.0,0.8657003616774767,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,87,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9332298921513504,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,91,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,59,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,12,0,1.0,0.8709180316048211,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,5,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9220814271464737,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,73,0,1.0,0.8325391341551359,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9332298921513504,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,61,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,32,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,43,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,56,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,90,0,1.0,0.9276389118674717,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9110661429076764,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,21,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9110661429076764,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,85,0,1.0,0.93603800616986,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,63,0,1.0,0.8502341582884777,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,39,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,72,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,31,0,1.0,0.8974819010978248,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,49,0,1.0,0.8921050870283477,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
