Temperature,Simulations,Return,Discounted Return,Map
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,40,0,1.0,0.9559328248389055,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,43,0,1.0,0.7910835400474212,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,26,0,1.0,0.8657003616774767,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,80,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,78,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,96,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,46,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,71,0,1.0,0.8300415167526705,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,28,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,31,0,1.0,0.8657003616774767,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9332298921513504,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,10,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,69,0,1.0,0.8657003616774767,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.90289112180858,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,74,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,51,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,13,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,73,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,9,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,51,0,1.0,0.7427123967299725,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,38,0,1.0,0.8631032605924442,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,42,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,65,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,82,0,1.0,0.7562227231210928,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,8,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,93,0,1.0,0.9416796087056153,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,88,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,40,0,1.0,0.8527925358961662,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,39,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,91,0,1.0,0.8921050870283477,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9001824484431542,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,97,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,32,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.8225935318117279,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,75,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,4,0,1.0,0.8152123778407558,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,65,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,29,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9733217421754432,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,74,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,34,0,1.0,0.9193151828650342,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,98,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,39,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,51,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,66,0,1.0,0.9110661429076764,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9588092525966956,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,27,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,17,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,22,0,1.0,0.8814479033836181,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,17,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,73,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,41,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,14,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,99,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,34,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,49,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,75,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,47,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.93603800616986,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,79,0,1.0,0.8201257512162927,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,99,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,22,0,1.0,0.8921050870283477,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,55,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,63,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,81,0,1.0,0.8300415167526705,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9473552137914398,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.9445131481500655,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,64,0,1.0,0.8657003616774767,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,62,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,38,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,59,0,1.0,0.9083329444789534,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,52,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,28,0,1.0,0.7449472384453084,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9248559951318693,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,49,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,8,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,85,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,26,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,73,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,36,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.8814479033836181,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,50,0,1.0,0.7746195551602378,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,80,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,14,0,1.0,0.8683052775100066,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,68,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9559328248389055,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,100,0,1.0,0.9165572373164391,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,46,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,57,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9220814271464737,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,38,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,61,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,76,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,52,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,62,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,36,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,31,0,1.0,0.8761671489944468,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,72,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,54,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'FHHG']"
1,45,0,1.0,0.7607805594527743,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,58,0,1.0,0.8709180316048211,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,66,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,39,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,46,0,1.0,0.8947894553945313,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,92,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,57,0,1.0,0.7427123967299725,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,48,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,11,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,66,0,1.0,0.8761671489944468,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,92,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,63,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,17,0,1.0,0.8788035596734672,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,17,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,43,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,9,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,59,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,73,0,1.0,0.8867604854519608,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.747188804859888,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,64,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,44,0,1.0,0.7792882711929549,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,60,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,75,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,92,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,90,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,40,0,1.0,0.7630697687590515,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,59,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,25,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,22,0,1.0,0.9165572373164391,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,13,0,1.0,0.8400771692771434,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,76,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,50,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,18,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,57,0,1.0,0.9248559951318693,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9304302024748964,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,11,0,1.0,0.9473552137914398,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,31,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,35,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,48,0,1.0,0.8201257512162927,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,29,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,44,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,55,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,83,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,72,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,16,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,10,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,43,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,62,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,18,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,45,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,91,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,12,0,1.0,0.9138075656044898,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,90,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,90,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,64,0,1.0,0.9001824484431542,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,50,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
