Temperature,Simulations,Return,Discounted Return,Map
1,90,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,34,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,13,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,35,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,94,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,42,0,1.0,0.9388545698794984,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9304302024748964,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,24,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,47,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,38,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,22,0,1.0,0.7653658663581259,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,21,0,1.0,0.8502341582884777,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,58,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,55,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,29,0,1.0,0.8974819010978248,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.8250687380258053,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,78,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,82,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,39,0,1.0,0.798246224976786,"['SFHH', 'FFHF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,21,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,43,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,23,0,1.0,0.7816331707050701,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,69,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,30,0,1.0,0.9559328248389055,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,30,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,55,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,17,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,7,0,1.0,0.803057341509771,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,24,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,30,0,1.0,0.8078974551636565,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,6,0,1.0,0.8631032605924442,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,13,0,1.0,0.8709180316048211,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,29,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,33,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,40,0,1.0,0.8894287717672626,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,87,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9165572373164391,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,37,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,5,0,1.0,0.9138075656044898,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,20,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,91,0,1.0,0.884100203995605,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,62,0,1.0,0.9473552137914398,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9616943356035061,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,44,0,1.0,0.8709180316048211,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,68,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,52,0,1.0,0.9220814271464737,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,18,0,1.0,0.860513950810667,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,86,0,1.0,0.837556937769312,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,46,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,69,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,4,0,1.0,0.7863441585589971,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,86,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.8814479033836181,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,91,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,22,0,1.0,0.9193151828650342,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,55,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,6,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,24,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,94,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,24,0,1.0,0.9559328248389055,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,75,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,16,0,1.0,0.8947894553945313,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9220814271464737,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,61,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,37,0,1.0,0.9559328248389055,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,36,0,1.0,0.8127667407072335,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,53,0,1.0,0.9388545698794984,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.8921050870283477,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,21,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,20,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,38,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,10,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,79,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.93603800616986,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,91,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,61,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,8,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,91,0,1.0,0.9083329444789534,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,9,0,1.0,0.9110661429076764,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,73,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,48,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9165572373164391,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,15,0,1.0,0.8275513922024125,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,22,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,39,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,27,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,40,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9445131481500655,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,32,0,1.0,0.8527925358961662,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,33,0,1.0,0.8054737627981655,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,95,0,1.0,0.8006481694852418,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,53,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,34,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,48,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,14,0,1.0,0.8867604854519608,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,81,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,48,0,1.0,0.8867604854519608,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9473552137914398,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,44,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,43,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,59,0,1.0,0.8921050870283477,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,24,0,1.0,0.835044266956004,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,81,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,42,0,1.0,0.8974819010978248,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,73,0,1.0,0.90289112180858,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9645880999032158,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,77,0,1.0,0.9248559951318693,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,96,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,39,0,1.0,0.8103284404851119,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,82,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,80,0,1.0,0.8250687380258053,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9001824484431542,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,72,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,54,0,1.0,0.8451404054461714,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,45,0,1.0,0.8451404054461714,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,40,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,96,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,49,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,51,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,93,0,1.0,0.8761671489944468,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,56,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9138075656044898,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,44,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,35,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,43,0,1.0,0.7746195551602378,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,62,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,54,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,50,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,21,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,51,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,63,0,1.0,0.8947894553945313,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,40,0,1.0,0.9083329444789534,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,81,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,38,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,55,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,17,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,34,0,1.0,0.7910835400474212,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,91,0,1.0,0.8527925358961662,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
