Temperature,Simulations,Return,Discounted Return,Map
1,71,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,84,0,1.0,0.8867604854519608,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,15,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,83,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,76,0,1.0,0.93603800616986,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,92,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,16,0,1.0,0.8451404054461714,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,29,0,1.0,0.7816331707050701,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.8451404054461714,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,84,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,76,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,21,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,78,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9165572373164391,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,12,0,1.0,0.8152123778407558,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,44,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,45,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,77,0,1.0,0.90289112180858,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,86,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,69,0,1.0,0.9502058312852957,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9445131481500655,"['SFHH', 'FHHF', 'FFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,87,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,68,0,1.0,0.8947894553945313,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,22,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,20,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,87,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,91,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,81,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,94,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,22,0,1.0,0.8400771692771434,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,57,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9388545698794984,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,13,0,1.0,0.8300415167526705,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,78,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,18,0,1.0,0.9001824484431542,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,63,0,1.0,0.9193151828650342,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,43,0,1.0,0.8761671489944468,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9193151828650342,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,61,0,1.0,0.8709180316048211,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,26,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,18,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,66,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,63,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,87,0,1.0,0.8974819010978248,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,65,0,1.0,0.9645880999032158,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,50,0,1.0,0.860513950810667,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,19,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,68,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,39,0,1.0,0.857932408958235,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,23,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,36,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,32,0,1.0,0.9276389118674717,"['SFFH', 'FHFH', 'FHHF', 'FFFG']"
1,52,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
