Temperature,Simulations,Return,Discounted Return,Map
1,93,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,74,0,1.0,0.8947894553945313,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,33,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,73,0,1.0,0.9220814271464737,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,67,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,80,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9276389118674717,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,30,0,1.0,0.9530650263643888,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,32,0,1.0,0.7816331707050701,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,91,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,76,0,1.0,0.8974819010978248,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,26,0,1.0,0.8502341582884777,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,47,0,1.0,0.8300415167526705,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,54,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,44,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,75,0,1.0,0.8709180316048211,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,53,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,33,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,65,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,27,0,1.0,0.8502341582884777,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,64,0,1.0,0.7863441585589971,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,79,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,91,0,1.0,0.9388545698794984,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,59,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9165572373164391,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,43,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,56,0,1.0,0.8788035596734672,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.8201257512162927,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,39,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9332298921513504,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,41,0,1.0,0.90289112180858,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,61,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,62,0,1.0,0.9332298921513504,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,89,0,1.0,0.9248559951318693,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,100,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,68,0,1.0,0.7722956964947572,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,15,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9645880999032158,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,92,0,1.0,0.9304302024748964,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9248559951318693,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,12,0,1.0,0.7494371162085136,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,54,0,1.0,0.8300415167526705,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,67,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,50,0,1.0,0.78398512608332,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,36,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,31,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,97,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,15,0,1.0,0.8527925358961662,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,55,0,1.0,0.8709180316048211,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,50,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,58,0,1.0,0.9502058312852957,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FHFH', 'FFFG']"
1,30,0,1.0,0.7630697687590515,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,59,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,62,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9588092525966956,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,50,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,90,0,1.0,0.9416796087056153,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,57,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,29,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,19,0,1.0,0.7562227231210928,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,24,0,1.0,0.90289112180858,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,30,0,1.0,0.8078974551636565,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,62,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,60,0,1.0,0.857932408958235,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,68,0,1.0,0.8527925358961662,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,12,0,1.0,0.90289112180858,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.8657003616774767,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,18,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,95,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,67,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,38,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,39,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,41,0,1.0,0.884100203995605,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9056079456455165,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,5,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9110661429076764,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,35,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,38,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,90,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,64,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,68,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,3,0,1.0,0.8867604854519608,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,49,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,71,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,17,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,59,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,58,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,18,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,73,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,15,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,12,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,52,0,1.0,0.884100203995605,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,51,0,1.0,0.7722956964947572,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,71,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,3,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,83,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,53,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFH', 'HHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,44,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,35,0,1.0,0.9056079456455165,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,88,0,1.0,0.93603800616986,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,90,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,83,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,42,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,47,0,1.0,0.9165572373164391,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,58,0,1.0,0.8683052775100066,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,51,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,14,0,1.0,0.8152123778407558,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,100,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,85,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,29,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,30,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,10,0,1.0,0.9530650263643888,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,91,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,59,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,48,0,1.0,0.7863441585589971,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,67,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,28,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,19,0,1.0,0.8735386475474635,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,42,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,47,0,1.0,0.8325391341551359,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,71,0,1.0,0.7722956964947572,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9220814271464737,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,17,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,60,0,1.0,0.8152123778407558,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9083329444789534,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,44,0,1.0,0.8400771692771434,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.8553586117313603,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,60,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,77,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,55,0,1.0,0.9416796087056153,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,75,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,75,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,77,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,21,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,55,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,24,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,26,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
