Temperature,Simulations,Return,Discounted Return,Map
1,28,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,51,0,1.0,0.8176653739626438,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,21,0,1.0,0.8225935318117279,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,46,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,29,0,1.0,0.9056079456455165,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,96,0,1.0,0.9332298921513504,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,73,0,1.0,0.9248559951318693,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,16,0,1.0,0.8451404054461714,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,40,0,1.0,0.9248559951318693,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,70,0,1.0,0.7562227231210928,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,15,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,34,0,1.0,0.7630697687590515,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,40,0,1.0,0.776950406379376,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,49,0,1.0,0.7958514863018556,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,36,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,70,0,1.0,0.835044266956004,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,3,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,68,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,30,0,1.0,0.9248559951318693,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,24,0,1.0,0.9083329444789534,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,74,0,1.0,0.8974819010978248,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,41,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,66,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.860513950810667,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9332298921513504,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,21,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,46,0,1.0,0.8275513922024125,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,40,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.8103284404851119,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,56,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,91,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,36,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,49,0,1.0,0.9248559951318693,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,92,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,33,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,40,0,1.0,0.78398512608332,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,21,0,1.0,0.79346393184295,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,95,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,92,0,1.0,0.9530650263643888,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.9616943356035061,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,16,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,41,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,53,0,1.0,0.767668872977057,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,62,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,54,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,97,0,1.0,0.9332298921513504,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,51,0,1.0,0.8451404054461714,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,19,0,1.0,0.8894287717672626,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.7427123967299725,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,45,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FHHH', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,34,0,1.0,0.7746195551602378,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,18,0,1.0,0.8054737627981655,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,78,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,38,0,1.0,0.9001824484431542,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,35,0,1.0,0.8788035596734672,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,38,0,1.0,0.7746195551602378,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,28,0,1.0,0.8788035596734672,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,79,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,13,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,82,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,31,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,25,0,1.0,0.9220814271464737,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
