Temperature,Simulations,Return,Discounted Return,Map
1,8,0,0.0,0.0,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,82,0,1.0,0.9674905716180701,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,85,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,71,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,22,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,17,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,41,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,67,0,1.0,0.93603800616986,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,85,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,74,0,1.0,0.8761671489944468,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9388545698794984,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,41,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,36,0,1.0,0.8631032605924442,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,50,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,15,0,1.0,0.8325391341551359,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,55,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,48,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,89,0,1.0,0.9559328248389055,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.8894287717672626,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,14,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,23,0,1.0,0.7746195551602378,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,97,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,10,0,1.0,0.8502341582884777,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,72,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,15,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,58,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,20,0,1.0,0.8502341582884777,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.776950406379376,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,61,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,40,0,1.0,0.8761671489944468,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9248559951318693,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,75,0,1.0,0.9416796087056153,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,18,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,64,0,1.0,0.8078974551636565,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.8527925358961662,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,67,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,15,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,19,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,21,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,16,0,1.0,0.8683052775100066,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,89,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,70,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,13,0,1.0,0.8476834558136123,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,72,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9276389118674717,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,95,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,26,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,90,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,81,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,47,0,1.0,0.8451404054461714,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,22,0,1.0,0.860513950810667,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9416796087056153,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,74,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,27,0,1.0,0.7910835400474212,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,59,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,22,0,1.0,0.9304302024748964,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,59,0,1.0,0.9332298921513504,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,28,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,88,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,40,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,46,0,1.0,0.9001824484431542,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
