Temperature,Simulations,Return,Discounted Return,Map
1,80,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,90,0,1.0,0.9220814271464737,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,36,0,1.0,0.79346393184295,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,40,0,1.0,0.8974819010978248,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,18,0,1.0,0.7449472384453084,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,27,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,35,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9332298921513504,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,25,0,1.0,0.803057341509771,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,72,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,72,0,1.0,0.9165572373164391,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,45,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,14,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,83,0,1.0,0.8300415167526705,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,30,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,16,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,14,0,1.0,0.9083329444789534,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,85,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9165572373164391,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,42,0,1.0,0.90289112180858,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,55,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,69,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,56,0,1.0,0.8894287717672626,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9083329444789534,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,30,0,1.0,0.7607805594527743,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,44,0,1.0,0.747188804859888,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,30,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,72,0,1.0,0.9304302024748964,"['SFHH', 'FFHF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,60,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,54,0,1.0,0.8683052775100066,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,65,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,59,0,1.0,0.8657003616774767,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,43,0,1.0,0.860513950810667,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,43,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,80,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,77,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,62,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,31,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,90,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,36,0,1.0,0.9588092525966956,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,49,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,71,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,15,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,29,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9445131481500655,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,9,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,66,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,34,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,95,0,1.0,0.9193151828650342,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,55,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,88,0,1.0,0.9473552137914398,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,64,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,87,0,1.0,0.9473552137914398,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,100,0,1.0,0.803057341509771,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,20,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FFHG']"
1,54,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,25,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,23,0,1.0,0.803057341509771,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,49,0,1.0,0.9276389118674717,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,9,0,1.0,0.8894287717672626,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,98,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,10,0,1.0,0.857932408958235,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,77,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,38,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,91,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,46,0,1.0,0.7449472384453084,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9473552137914398,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
