Temperature,Simulations,Return,Discounted Return,Map
1,8,0,1.0,0.8788035596734672,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,75,0,1.0,0.8553586117313603,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9821344612135428,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,36,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,45,0,1.0,0.7887102894272789,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,38,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,24,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,91,0,1.0,0.8709180316048211,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,44,0,1.0,0.9416796087056153,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,97,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,52,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,15,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,29,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,10,0,1.0,0.9138075656044898,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,27,0,1.0,0.8788035596734672,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,26,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,98,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,84,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.8761671489944468,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,77,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,47,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,49,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,36,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.8867604854519608,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,86,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,29,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,91,0,1.0,0.8867604854519608,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,74,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,50,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,57,0,0.0,0.0,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,24,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,23,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,38,0,1.0,0.8476834558136123,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,61,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,34,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,91,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,57,0,1.0,0.9001824484431542,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,32,0,1.0,0.8152123778407558,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,60,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,39,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,23,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,60,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,58,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,16,0,1.0,0.8103284404851119,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.90289112180858,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,74,0,1.0,0.8502341582884777,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,18,0,1.0,0.767668872977057,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,92,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,37,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,19,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,67,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.767668872977057,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,45,0,1.0,0.7494371162085136,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9001824484431542,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,66,0,1.0,0.9445131481500655,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,75,0,1.0,0.9165572373164391,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,15,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,8,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,55,0,1.0,0.8657003616774767,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,22,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,64,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,12,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,74,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,12,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,48,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,91,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,45,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,73,0,1.0,0.9388545698794984,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.79346393184295,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,75,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,66,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,28,0,1.0,0.884100203995605,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,71,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,81,0,1.0,0.9276389118674717,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,44,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,96,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,26,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,32,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,75,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,62,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,84,0,1.0,0.9193151828650342,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,51,0,1.0,0.7653658663581259,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,78,0,1.0,0.8921050870283477,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,56,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,71,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,62,0,1.0,0.9220814271464737,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,55,0,1.0,0.8553586117313603,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,94,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,63,0,1.0,0.8201257512162927,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,62,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9332298921513504,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,63,0,1.0,0.8275513922024125,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,51,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,12,0,1.0,0.7792882711929549,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,65,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,66,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,67,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,78,0,1.0,0.7539540549517295,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.7746195551602378,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,6,0,1.0,0.860513950810667,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,29,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,57,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,55,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,56,0,1.0,0.9001824484431542,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,28,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,62,0,1.0,0.8761671489944468,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,37,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,31,0,1.0,0.8127667407072335,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,14,0,1.0,0.8867604854519608,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,90,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.93603800616986,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,68,0,1.0,0.9588092525966956,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,51,0,1.0,0.8201257512162927,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,81,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,42,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,38,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,23,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.9473552137914398,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,68,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,41,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,81,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,27,0,1.0,0.8527925358961662,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,32,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,90,0,1.0,0.78398512608332,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,61,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,54,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9416796087056153,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,36,0,1.0,0.7584982177744161,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,99,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,53,0,1.0,0.93603800616986,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,26,0,1.0,0.803057341509771,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.8814479033836181,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,41,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.8788035596734672,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,63,0,1.0,0.837556937769312,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,41,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,88,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,39,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
