Temperature,Simulations,Return,Discounted Return,Map
1,51,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,76,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,75,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,97,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,90,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,62,0,1.0,0.9165572373164391,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,98,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,67,0,1.0,0.8761671489944468,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,63,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,30,0,1.0,0.8894287717672626,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,70,0,1.0,0.90289112180858,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,52,0,1.0,0.803057341509771,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,68,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FFHG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,73,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,37,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,30,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,68,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9193151828650342,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,27,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'HHHG']"
1,55,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,31,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,60,0,1.0,0.8735386475474635,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,30,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,95,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFF', 'HFHG']"
1,76,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,22,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,32,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,67,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,18,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,67,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,95,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,27,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,32,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,24,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,64,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,8,0,1.0,0.9248559951318693,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,98,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.857932408958235,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,92,0,1.0,0.9056079456455165,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,33,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,6,0,1.0,0.9001824484431542,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,6,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,83,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,28,0,1.0,0.9304302024748964,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,61,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,76,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,90,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,16,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,49,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,62,0,1.0,0.884100203995605,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,88,0,1.0,0.8761671489944468,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,14,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,50,0,1.0,0.8631032605924442,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,78,0,1.0,0.79346393184295,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,73,0,1.0,0.9276389118674717,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,69,0,1.0,0.8006481694852418,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,76,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,60,0,1.0,0.9530650263643888,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,27,0,1.0,0.8709180316048211,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,56,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,98,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'HFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
