Temperature,Simulations,Return,Discounted Return,Map
1,54,0,1.0,0.8683052775100066,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,23,0,1.0,0.7958514863018556,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,52,0,1.0,0.8502341582884777,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HHFF', 'HFFG']"
1,51,0,1.0,0.776950406379376,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,98,0,1.0,0.9502058312852957,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,53,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,79,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,16,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,88,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,40,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,91,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,61,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,33,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,19,0,1.0,0.8300415167526705,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,60,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,15,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,78,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,44,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,48,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,30,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,44,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,68,0,1.0,0.8683052775100066,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,49,0,1.0,0.7887102894272789,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,38,0,1.0,0.9165572373164391,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,63,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9530650263643888,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,61,0,1.0,0.9248559951318693,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,50,0,1.0,0.8502341582884777,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,12,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,13,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,75,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,71,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,94,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,24,0,1.0,0.8006481694852418,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9530650263643888,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9248559951318693,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,54,0,1.0,0.8300415167526705,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,40,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,9,0,1.0,0.8451404054461714,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,26,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,28,0,1.0,0.8006481694852418,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,59,0,1.0,0.803057341509771,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,24,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,46,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,49,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,46,0,1.0,0.8325391341551359,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,27,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,55,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,38,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9193151828650342,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,81,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,43,0,1.0,0.9193151828650342,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,42,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,82,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,38,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,44,0,1.0,0.9530650263643888,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,99,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,43,0,1.0,0.8152123778407558,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,39,0,1.0,0.9220814271464737,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,82,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,37,0,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,91,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,35,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,64,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,27,0,1.0,0.8867604854519608,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,53,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,64,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,20,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,44,0,1.0,0.9056079456455165,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,42,0,1.0,0.767668872977057,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
