Temperature,Simulations,Return,Discounted Return,Map
1,51,0,1.0,0.8921050870283477,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,46,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,57,0,1.0,0.8400771692771434,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,66,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,20,0,1.0,0.9416796087056153,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,8,0,1.0,0.884100203995605,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,59,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,72,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,67,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,10,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,51,0,1.0,0.8426049842298329,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,49,0,1.0,0.7562227231210928,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,39,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,70,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,64,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,90,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,25,0,1.0,0.8867604854519608,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,21,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,24,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,41,0,1.0,0.9193151828650342,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,55,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.860513950810667,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,46,0,1.0,0.8894287717672626,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,50,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,94,0,1.0,0.8553586117313603,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,12,0,1.0,0.8553586117313603,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,24,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,87,0,1.0,0.9388545698794984,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.7699788094052729,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,41,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,45,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,8,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,22,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,86,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,74,0,1.0,0.884100203995605,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,22,0,1.0,0.8735386475474635,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,53,0,1.0,0.8814479033836181,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,71,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,41,0,1.0,0.7887102894272789,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,60,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,17,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,41,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9193151828650342,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,21,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9388545698794984,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,79,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,55,0,1.0,0.8426049842298329,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,16,0,1.0,0.8631032605924442,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,32,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,37,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,52,0,1.0,0.8867604854519608,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,16,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,6,0,1.0,0.9248559951318693,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,42,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,44,0,1.0,0.9276389118674717,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,57,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,89,0,1.0,0.9445131481500655,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,71,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,95,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9473552137914398,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,74,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,53,0,1.0,0.8709180316048211,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
