Temperature,Simulations,Return,Discounted Return,Map
1,20,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,60,0,1.0,0.9193151828650342,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,9,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,81,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.8788035596734672,"['SFHF', 'HFFH', 'FHFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,91,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,29,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,83,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,32,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,63,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,25,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,55,0,1.0,0.93603800616986,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,27,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,47,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,75,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,100,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,68,0,1.0,0.9193151828650342,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,70,0,1.0,0.8275513922024125,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.90289112180858,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,44,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,44,0,1.0,0.8502341582884777,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,59,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,40,0,1.0,0.9502058312852957,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,15,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,34,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,33,0,1.0,0.7746195551602378,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,71,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,29,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,80,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,27,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,47,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,48,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,71,0,1.0,0.8894287717672626,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,79,0,1.0,0.8788035596734672,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,63,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,80,0,1.0,0.9001824484431542,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,76,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.8502341582884777,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,96,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,38,0,1.0,0.9193151828650342,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,86,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,46,0,1.0,0.8788035596734672,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,70,0,1.0,0.9388545698794984,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,97,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,58,0,1.0,0.7910835400474212,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,59,0,1.0,0.7816331707050701,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,42,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,24,0,1.0,0.7539540549517295,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9530650263643888,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,71,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,68,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,44,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,17,0,1.0,0.8947894553945313,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,97,0,1.0,0.9165572373164391,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,82,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,74,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,97,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,30,0,1.0,0.9220814271464737,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,90,0,1.0,0.9588092525966956,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,20,0,1.0,0.9001824484431542,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,26,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
