Temperature,Simulations,Return,Discounted Return,Map
1,57,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,32,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,9,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,72,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,100,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,12,0,1.0,0.8974819010978248,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,25,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,53,0,1.0,0.8788035596734672,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,81,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,18,0,1.0,0.803057341509771,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,82,0,1.0,0.9502058312852957,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,23,0,1.0,0.8814479033836181,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,79,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,78,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.8527925358961662,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,26,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,91,0,1.0,0.9083329444789534,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,35,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,39,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,22,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,93,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,75,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,91,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,51,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,19,0,1.0,0.8974819010978248,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,36,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,68,0,1.0,0.9502058312852957,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,90,0,1.0,0.9416796087056153,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,91,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,13,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,12,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,67,0,1.0,0.7910835400474212,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,66,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,65,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.884100203995605,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,66,0,1.0,0.8974819010978248,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,41,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,31,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,21,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,40,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,63,0,1.0,0.8631032605924442,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,50,0,1.0,0.8709180316048211,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,35,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,44,0,1.0,0.747188804859888,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,32,0,1.0,0.8300415167526705,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,41,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,75,0,1.0,0.9056079456455165,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,58,0,1.0,0.9588092525966956,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FHHF', 'FFFG']"
1,18,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,49,0,1.0,0.9674905716180701,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,33,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9165572373164391,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,71,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,46,0,1.0,0.9193151828650342,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,40,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
