Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFFFHF', 'HFFFHHF', 'FHFHFFF', 'FFFFFHF', 'FFFFHFF', 'FFFHFHF', 'FFHFHFG']",194,0.0,0.0
1,"['SFHHFFF', 'FFFHFFH', 'FFFHFHF', 'FHFFFFF', 'FFFHFFH', 'FFFHFFH', 'HFFHHFG']",147,0.0,0.0
1,"['SFFHFFF', 'FFFFFFF', 'HHFHFFF', 'FFFFFFF', 'FFFFFHF', 'FFFHFFF', 'FFFFHHG']",137,0.0,0.0
1,"['SFFHHHH', 'FFFHHHF', 'FHFFFHF', 'HFFFHFH', 'FHHFFFH', 'FFHFFFF', 'FHFHFFG']",126,0.0,0.0
1,"['SFFFFFF', 'FFFFFHF', 'FHFFFFH', 'FFFHFFF', 'HFFFFFF', 'FFFFFFF', 'FFFFHFG']",171,1.0,0.8683052775100066
1,"['SFFFFFF', 'FFFFFFF', 'FFFFFFF', 'FHFFFFF', 'FFFFHFF', 'FFFFFFF', 'FFFFFFG']",111,1.0,0.9388545698794984
1,"['SFFFFFF', 'HHFFFFF', 'FFHFFFH', 'HHHFHHH', 'FHHFHFF', 'FFFFHHF', 'HFFFFFG']",184,0.0,0.0
1,"['SFFFFHF', 'FFFHFFH', 'HFFFFFF', 'FHFFHHF', 'FFFHFFF', 'FHFFHFF', 'FHFFFHG']",137,0.0,0.0
1,"['SFFFFFF', 'HFFHFFF', 'FFHHFFH', 'FFFFFHF', 'FHFHFFF', 'FFFFFFF', 'FFHHFFG']",100,0.0,0.0
1,"['SFHFHFH', 'FFFFFHF', 'FFHFFHH', 'HHHFFFF', 'FFFFFFF', 'FFHFFFH', 'FFHHFFG']",156,0.0,0.0
1,"['SFFFFFF', 'FFHHHHF', 'FFFFHFH', 'FFFFFFF', 'FFFFFFF', 'HHHHFFH', 'HFFFFFG']",169,0.0,0.0
1,"['SFHFFHF', 'HFFHFHH', 'HHFFHFH', 'HHHFFHH', 'HHHHFFH', 'HFHHFHF', 'HHHFFFG']",187,0.0,0.0
1,"['SHFFFFF', 'FFFHFFF', 'FHFFFFH', 'FFFFFFH', 'FFFFFHF', 'FHHHFFF', 'HHFHFFG']",182,0.0,0.0
1,"['SHFHHFH', 'FFFFFHH', 'FFFFFHF', 'FFFFFFF', 'HHFFHFH', 'FFFFFFH', 'FHFFFFG']",107,0.0,0.0
1,"['SHHHFHF', 'FHHFFFH', 'FFHFFFF', 'HFFFHFH', 'FHHFHHH', 'HHHFFHF', 'FHFHFFG']",162,0.0,0.0
1,"['SFHFHHF', 'FFFFHHH', 'HHFFHFH', 'FFFFFFH', 'HHHHFHF', 'HFHFFFF', 'FHFFHFG']",195,0.0,0.0
1,"['SFFFFFF', 'FHFHFFF', 'FFFFFFF', 'FHFFFFF', 'FFFFFFF', 'FFFFFFF', 'FFFFHFG']",176,1.0,0.9248559951318693
1,"['SHFHFHF', 'FFFHHFH', 'FFHHFFF', 'FHHHFFH', 'FFFFFHF', 'FFFHFFH', 'FFHHHFG']",173,0.0,0.0
1,"['SHFHHFF', 'FFFFFHF', 'FHFHFHH', 'FFFHFHF', 'HFHFHHH', 'FFFFFFF', 'HHFHFFG']",165,0.0,0.0
1,"['SFHFFFH', 'HFHFFFF', 'FFFFFHH', 'FHHFFHH', 'FFHFFFH', 'FHHHFFF', 'HFHFFFG']",157,0.0,0.0
1,"['SFFFFFF', 'HFHFHHF', 'FFHHFFF', 'FFFHHFF', 'FFFFFFF', 'FFFFFHF', 'FFFFFFG']",193,1.0,0.8735386475474635
1,"['SFFFHFF', 'HFFFFFF', 'FFFFFFF', 'FFFFFFF', 'HFFFFFF', 'HFHHFFH', 'FFFFFFG']",148,1.0,0.9220814271464737
1,"['SFFFFFH', 'HFFFFFH', 'FFHFFFF', 'FFHFFFH', 'FFFFFHF', 'FFHFFFF', 'FFHFHHG']",122,0.0,0.0
1,"['SFFHFFF', 'FFHFFHF', 'HFFFHFF', 'FFFHFHF', 'FFFFFHF', 'HHFHFFH', 'FFFFFFG']",179,0.0,0.0
1,"['SHHFHHF', 'FFFFHHH', 'HHHFFFH', 'HFHFHFH', 'FHHHFFH', 'FFFFFFF', 'HHFFFFG']",161,0.0,0.0
1,"['SFFFFHH', 'FFFFFFF', 'FFFFFFH', 'FFFFFHF', 'FFFHHFH', 'FHFFFFF', 'FFFFFFG']",117,0.0,0.0
1,"['SFFHFHF', 'FFFFFFF', 'FFFHHHH', 'FFFFHFF', 'HFFFFFH', 'HFFFFFF', 'HHFFFHG']",181,0.0,0.0
1,"['SFFFHFH', 'FFHFHHH', 'HFHFFFF', 'HHFFHHF', 'HHFHHHF', 'FHHHFFF', 'FHHFHHG']",115,0.0,0.0
1,"['SFFFHHF', 'HFHFFFF', 'HHFFFHF', 'FFFFHFF', 'FHHHFFF', 'FFFFHFF', 'HHFHHFG']",102,0.0,0.0
1,"['SFFFFFH', 'FFFFFFF', 'FHFFFHF', 'FHHFFFF', 'FFFHFFF', 'FFFFFHF', 'FFHFFHG']",187,0.0,0.0
1,"['SFFFHFF', 'FFFHHFH', 'FHFFFFH', 'HHFFFFF', 'FFFHFFF', 'FFFHFFH', 'FFFFFFG']",134,0.0,0.0
1,"['SFFHFFH', 'FHHFHFH', 'FHHFHHF', 'FFHFFHF', 'FFFHHFF', 'HHFFFFH', 'HFFFFFG']",147,0.0,0.0
1,"['SHHHHHF', 'FHHHHFF', 'FFFFFHF', 'FFFFFFH', 'HFHFFHF', 'HHHHFFH', 'HFHFFFG']",148,0.0,0.0
1,"['SHHHFHF', 'FFHFHFH', 'FFFFFHH', 'HHFHFHF', 'HHHHFFF', 'HHHFFFF', 'HHHHFFG']",108,0.0,0.0
1,"['SFFFFFH', 'FHFFFFF', 'FHFHFFF', 'FHFFFFH', 'FFFFFHF', 'FFHFFHH', 'FHFHFFG']",111,0.0,0.0
1,"['SHFHFHH', 'FHHFFFH', 'FFHHHFH', 'HFFHHHF', 'FHFHHFH', 'FHFFFFF', 'HHFFFFG']",162,0.0,0.0
1,"['SFFFHHF', 'HHFFFHF', 'FFFHHHH', 'FFFFFHF', 'FHFFFFF', 'FFHFHHH', 'FFHFFFG']",162,0.0,0.0
1,"['SFFFHHH', 'HHFHFHH', 'HHFHHHH', 'FHFFFHF', 'HFFFFHH', 'HFHHFFH', 'HHHHFFG']",130,0.0,0.0
1,"['SFHFFHF', 'FFFFHFF', 'HFFFFFF', 'FFFFFFF', 'FFHFFFH', 'FFFFFFF', 'FFFFFHG']",120,0.0,0.0
1,"['SHFFFHF', 'FFFFFFF', 'FFFFFFF', 'FFFFFHF', 'FFFFFFF', 'FFFFFFF', 'FFFFFFG']",146,1.0,0.9530650263643888
1,"['SHFFFFF', 'FFFFHFF', 'HHHFFHF', 'FFFHHFF', 'HFFFFHF', 'FFFFFFF', 'HFFFFFG']",104,0.0,0.0
1,"['SFFHHHH', 'FHHHHHF', 'FFHHHHF', 'FFFFHFH', 'HFHFFHH', 'FHHFFFF', 'HHHHFFG']",113,0.0,0.0
1,"['SHHFHHH', 'FFFFHHH', 'FFHFHHH', 'HHHFFHH', 'FHHFFHF', 'FHHFFFH', 'FFFHFFG']",190,0.0,0.0
1,"['SFHFFFH', 'FFFFHHF', 'HFHFFFF', 'FFHHFFF', 'FHFFFFH', 'HFFFFFF', 'FFFHFFG']",127,0.0,0.0
1,"['SFHHFFF', 'FFFFFHH', 'HHHFHFH', 'HFFFHHF', 'FFFFFFF', 'HHFFHFF', 'FHFHFHG']",132,0.0,0.0
1,"['SFFFFFF', 'FHHFFFF', 'FFFFFFF', 'FFHFHFH', 'FHFHFFH', 'FFFFFFF', 'HFFHFHG']",179,0.0,0.0
1,"['SFFFFFF', 'FHFFFFH', 'FFHHFFF', 'FHFFFFH', 'FFFFFFH', 'FFFFFFF', 'FFFFFFG']",164,1.0,0.9304302024748964
1,"['SFFFFFH', 'HHFFHHF', 'HFFHFFF', 'HFFHFFH', 'FFFFFFH', 'FFHFFFH', 'FFFFFFG']",103,0.0,0.0
1,"['SFHHFFF', 'FFFFFHF', 'FHFFFHF', 'HHHHHHF', 'HFFFFFF', 'HHHHHHF', 'FFHFHFG']",138,0.0,0.0
1,"['SFFFFFH', 'FFHHHFH', 'HHHHFFH', 'FHFFFFH', 'HHHFHFF', 'HFHFHHF', 'HFFFFHG']",192,0.0,0.0
1,"['SFHHFFF', 'FFFFFFF', 'HFFFHFF', 'HFHHFFF', 'FFFFFFF', 'HFFHFFF', 'FHFHFFG']",105,0.0,0.0
1,"['SFHHFFF', 'HFHFHFF', 'FFFFHHF', 'HHHFFFH', 'FFFHFFF', 'HFHHFHF', 'FFHHHFG']",183,0.0,0.0
1,"['SFFHFHH', 'FFFFHHH', 'FFFFHFF', 'HFHFHHH', 'HFHFFHF', 'FHHFFFF', 'HFFFHHG']",159,0.0,0.0
1,"['SFHFFFF', 'HFFFFFH', 'FFFFFFF', 'FFFHFFF', 'FFFFFFF', 'HFFFFFF', 'FFFFHFG']",162,1.0,0.9502058312852957
1,"['SFFFFFF', 'FHFHFHF', 'HFFFFHF', 'HFFFHHF', 'HHFHHFF', 'HFFFFHF', 'FFFHFHG']",105,0.0,0.0
1,"['SFFHFFH', 'FFFHFFF', 'FFFFHHH', 'FFFFFHF', 'FFFFFHF', 'HFFHFHH', 'FFFFFFG']",101,0.0,0.0
1,"['SFFFHHH', 'HHHFFFH', 'HHFFHHF', 'HHHFFHH', 'HHFFFHH', 'HHFHFHF', 'HHHHFFG']",148,0.0,0.0
1,"['SFFHHFF', 'HHFHFFH', 'HFFFFFF', 'FHFFFFH', 'FFHFHFH', 'FFFFHHF', 'FFFFFFG']",105,0.0,0.0
1,"['SHFFFHF', 'FFHHHFH', 'FFFFFHF', 'FHHHFHF', 'FFFHFFF', 'FFHFFFF', 'FFFHFFG']",151,0.0,0.0
1,"['SFFFFFF', 'FFFHFFH', 'FFFHFFF', 'FHFFHFH', 'HFFHFFF', 'HFFFFFF', 'HFFFFFG']",137,0.0,0.0
1,"['SFFHHHF', 'HHFFFHF', 'FHHFFHH', 'HFHFHFF', 'HHFFHHH', 'HHHFFFH', 'HFHHFFG']",181,0.0,0.0
1,"['SHFHFFF', 'FHHHFFF', 'FFFFHHH', 'FHHFHHH', 'HHHFHFF', 'HFHFFFF', 'FFHFHHG']",154,0.0,0.0
1,"['SFFHHFF', 'FHFHHFF', 'FHFHFFF', 'FFFHFHH', 'FFFFFFH', 'FFHFFFH', 'FFFHHFG']",184,0.0,0.0
